primeOShuffle,responseSentence,pTSentence,primeType,correctPChoices,audio,btwncondition,slide_type,primeTShuffle,pTChoice,pOwrongAnswer,response,pTSymbols,responseSymbols,goodPOChoice,primeStrength,Answer.time_in_minutes,slide_number,correctPTChoice,pTwrongAnswer,responseChoice,correctPOChoice,pOChoice,workerid,trial_type,Answer.condition,block_rt,image,pOSymbols,response_rt,goodPTChoice,pOSentence
"[0, 1]",There is a triangle.,There is a star.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[6, 3, 1]","[9, 1, 6]",1,0,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,response,undefined,7032,,"[0, 7, 9]",2487,1,There is a diamond.
"[1, 0]",Some of the symbols are notes.,Some of the symbols are squares.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[5, 8, 0]","[8, 5, 4]",0,0,11.552816666666667,,True,"[0, 0, 0]",1,True,0,6,filler,undefined,5662,,"[3, 7, 9]",1797,1,Some of the symbols are spades.
"[1, 0]",There are four circles.,There are four circles.,1,False,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[7, 4, 8]","[7, 3, 9]",0,1,11.552816666666667,,True,"[0, 0, 0]",1,False,1,6,filler,undefined,5678,,"[1, 2, 5]",1999,1,There are four clubs.
"[0, 1]",There are four clubs.,There are four notes.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 5, 3]","[1, 5, 9]",1,0,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,filler,undefined,7290,,"[3, 0, 5]",2646,0,There are four spades.
"[1, 0]",There are four triangles.,There are four stars.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 4, 5]","[9, 4, 2]",0,0,11.552816666666667,,True,"[0, 0, 0]",1,True,0,6,filler,undefined,5026,,"[7, 9, 5]",1395,0,There are four circles.
"[0, 1]",Some of the symbols are spades.,2 + 9 = ?,0,False,,exh-clausal,,"[0, 1]",0,"[7, 0, 0]",,"[11, 2, 9]","[3, 0, 7]",1,3,11.552816666666667,,False,"[7, 0, 0]",0,True,1,6,response,undefined,8007,,"[11, 6, 5]",5619,1,6 + 5 = ?
"[0, 1]",There are four circles.,There are four notes.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 1, 0]","[7, 1, 2]",1,0,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,response,undefined,5471,,"[5, 8, 2]",2256,0,There are four squares.
"[0, 1]",There are four hearts.,1 + 4 = ?,1,True,,exh-clausal,,"[1, 0]",0,"[6, 0, 0]",,"[5, 1, 4]","[4, 8, 9]",1,3,11.552816666666667,,True,"[4, 0, 0]",1,True,1,6,filler,undefined,4431,,"[11, 8, 3]",1963,0,8 + 3 = ?
"[0, 1]",Some of the symbols are circles.,8 + 3 = ?,0,False,,exh-clausal,,"[1, 0]",1,"[5, 0, 0]",,"[11, 8, 3]","[7, 9, 3]",1,3,11.552816666666667,,False,"[4, 0, 0]",1,False,0,6,filler,undefined,5003,,"[3, 3, 0]",1854,0,3 + 0 = ?
"[0, 1]",There are four squares.,"There are four notes, but there are no more than four notes.",1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 4, 6]","[5, 9, 3]",1,2,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,response,undefined,5315,,"[7, 0, 3]",2307,0,"There are four circles, but there are no more than four circles."
"[1, 0]",There are four stars.,There are four diamonds.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[0, 5, 2]","[6, 7, 8]",0,1,11.552816666666667,,True,"[0, 0, 0]",1,True,0,6,response,undefined,5596,,"[1, 0, 3]",1914,1,There are four clubs.
"[1, 0]",There are four clubs.,There are four ticks.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[2, 9, 6]","[1, 3, 8]",0,0,11.552816666666667,,True,"[0, 0, 0]",1,True,0,6,response,undefined,6096,,"[9, 7, 4]",2671,1,There are four triangles.
"[1, 0]",Some of the symbols are ticks.,Some of the symbols are circles.,0,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[7, 1, 0]","[2, 9, 4]",0,1,11.552816666666667,,False,"[0, 0, 0]",0,False,1,6,response,undefined,7439,,"[1, 7, 9]",1291,0,Some of the symbols are clubs.
"[1, 0]",Some of the symbols are spades.,7 + 7 = ?,0,True,,exh-clausal,,"[0, 1]",1,"[4, 0, 0]",,"[14, 7, 7]","[3, 7, 0]",0,3,11.552816666666667,,True,"[3, 0, 0]",0,True,0,6,response,undefined,7006,,"[16, 9, 7]",4147,1,9 + 7 = ?
"[0, 1]",Some of the symbols are notes.,"Some of the symbols are squares, but not all of them are squares.",0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[5, 7, 3]","[8, 6, 1]",1,2,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,filler,undefined,7389,,"[6, 1, 3]",1981,1,"Some of the symbols are stars, but not all of them are stars."
"[1, 0]",There are four squares.,0 + 8 = ?,1,False,,exh-clausal,,"[1, 0]",1,"[6, 0, 0]",,"[8, 0, 8]","[5, 7, 4]",0,3,11.552816666666667,,False,"[1, 0, 0]",1,True,0,6,response,undefined,5677,,"[7, 0, 7]",2829,0,0 + 7 = ?
"[1, 0]",There are four hearts.,7 + 2 = ?,1,False,,exh-clausal,,"[0, 1]",0,"[3, 0, 0]",,"[9, 7, 2]","[4, 3, 0]",0,3,11.552816666666667,,False,"[5, 0, 0]",1,False,1,6,filler,undefined,4505,,"[9, 7, 2]",1563,1,7 + 2 = ?
"[1, 0]",There is a triangle.,There is a note.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 7, 4]","[9, 1, 4]",0,1,11.552816666666667,,True,"[0, 0, 0]",1,True,0,6,filler,undefined,4377,,"[5, 1, 3]",1444,0,There is a square.
"[1, 0]",There are four clubs.,There are four clubs.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[1, 8, 2]","[1, 3, 5]",0,0,11.552816666666667,,True,"[0, 0, 0]",1,True,0,6,filler,undefined,4495,,"[7, 2, 9]",1906,0,There are four circles.
"[0, 1]",Some of the symbols are stars.,Some of the symbols are diamonds.,0,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[0, 8, 9]","[6, 2, 1]",1,1,11.552816666666667,,False,"[0, 0, 0]",1,False,0,6,filler,undefined,4743,,"[8, 6, 3]",1824,0,Some of the symbols are notes.
"[0, 1]",There are four triangles.,8 + 8 = ?,1,False,,exh-clausal,,"[1, 0]",1,"[9, 0, 0]",,"[16, 8, 8]","[9, 5, 4]",1,3,11.552816666666667,,False,"[2, 0, 0]",1,False,0,6,response,undefined,5688,,"[11, 4, 7]",1477,0,4 + 7 = ?
"[0, 1]",There is a star.,4 + 1 = ?,2,True,,exh-clausal,,"[1, 0]",0,"[2, 0, 0]",,"[5, 4, 1]","[6, 0, 1]",1,3,11.552816666666667,,True,"[4, 0, 0]",1,True,1,6,response,undefined,5044,,"[8, 3, 5]",1891,0,3 + 5 = ?
"[0, 1]",There are four clubs.,"There are four hearts, but there are no more than four hearts.",1,False,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[4, 3, 0]","[1, 4, 9]",1,2,11.552816666666667,,True,"[0, 0, 0]",1,False,0,6,filler,undefined,13022,,"[8, 3, 9]",3834,0,"There are four notes, but there are no more than four notes."
"[0, 1]",There is a tick.,There is a tick.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[2, 6, 1]","[2, 3, 4]",1,1,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,response,undefined,4451,,"[4, 7, 2]",2056,1,There is a heart.
"[0, 1]",There is a spade.,There is a circle.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[7, 2, 6]","[3, 1, 4]",1,1,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,response,undefined,4702,,"[3, 2, 5]",1633,1,There is a spade.
"[0, 1]",Some of the symbols are triangles.,Some of the symbols are hearts.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[4, 9, 5]","[9, 7, 3]",1,0,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,filler,undefined,4351,,"[7, 0, 3]",1863,1,Some of the symbols are circles.
"[1, 0]",There is a note.,There is a star.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[6, 4, 8]","[8, 9, 1]",0,1,11.552816666666667,,True,"[0, 0, 0]",1,True,0,6,filler,undefined,3986,,"[3, 5, 1]",1400,1,There is a spade.
"[0, 1]",There is a star.,5 + 1 = ?,2,False,,exh-clausal,,"[1, 0]",1,"[7, 0, 0]",,"[6, 5, 1]","[6, 5, 4]",1,3,11.552816666666667,,False,"[8, 0, 0]",1,False,0,6,filler,undefined,4624,,"[8, 4, 4]",1944,0,4 + 4 = ?
"[0, 1]",There are four squares.,There are four ticks.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[2, 5, 8]","[5, 2, 9]",1,0,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,response,undefined,6821,,"[7, 8, 1]",2312,0,There are four circles.
"[1, 0]",There are four clubs.,"There are four clubs, but there are no more than four clubs.",1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[1, 9, 7]","[1, 9, 8]",0,2,11.552816666666667,,True,"[0, 0, 0]",1,True,0,6,response,undefined,10166,,"[8, 7, 1]",2006,1,"There are four notes, but there are no more than four notes."
"[1, 0]",There is a note.,"There is a note, but there is nothing besides a note.",2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 9, 0]","[8, 5, 9]",0,2,11.552816666666667,,True,"[0, 0, 0]",1,True,0,6,response,undefined,11418,,"[4, 0, 2]",1644,0,"There is a heart, but there is nothing besides a heart."
"[0, 1]",There is a note.,There is a spade.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[3, 0, 2]","[8, 7, 0]",1,0,11.552816666666667,,True,"[0, 0, 0]",0,True,1,6,response,undefined,6856,,"[6, 2, 9]",3288,0,There is a star.
"[0, 1]",There is a club.,"There is a club, but there is nothing besides a club.",2,False,,exh-clausal,,"[0, 1]",0,"[0, 0, 0]",,"[1, 8, 0]","[1, 7, 8]",1,2,11.552816666666667,,False,"[0, 0, 0]",1,True,1,6,filler,undefined,12268,,"[3, 7, 2]",1682,1,"There is a spade, but there is nothing besides a spade."
"[1, 0]",There is a spade.,"There is a heart, but there is nothing besides a heart.",2,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[4, 5, 3]","[3, 1, 4]",0,2,11.552816666666667,,False,"[0, 0, 0]",1,False,1,6,filler,undefined,4890,,"[2, 8, 4]",1598,0,"There is a tick, but there is nothing besides a tick."
"[1, 0]",Some of the symbols are squares.,"Some of the symbols are hearts, but not all of them are hearts.",0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[4, 8, 0]","[5, 0, 8]",0,2,11.552816666666667,,True,"[0, 0, 0]",0,True,0,6,response,undefined,10216,,"[4, 2, 5]",3640,0,"Some of the symbols are hearts, but not all of them are hearts."
"[0, 1]",Some of the symbols are squares.,"Some of the symbols are clubs, but not all of them are clubs.",0,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[1, 4, 2]","[5, 6, 9]",1,2,11.552816666666667,,False,"[0, 0, 0]",0,True,1,6,response,undefined,7467,,"[6, 3, 5]",2921,0,"Some of the symbols are stars, but not all of them are stars."
"[0, 1]",There is a club.,0 + 4 = ?,2,True,,exh-clausal,,"[1, 0]",0,"[2, 0, 0]",,"[4, 0, 4]","[1, 4, 3]",1,3,11.552816666666667,,True,"[1, 0, 0]",1,True,1,6,response,undefined,6672,,"[10, 8, 2]",4102,0,8 + 2 = ?
"[0, 1]",There is a star.,There is a tick.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[2, 6, 9]","[6, 9, 5]",1,0,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,filler,undefined,5699,,"[9, 8, 0]",2875,1,There is a triangle.
"[0, 1]",There is a spade.,"There is a heart, but there is nothing besides a heart.",2,False,,exh-clausal,,"[0, 1]",0,"[0, 0, 0]",,"[4, 5, 0]","[3, 1, 5]",1,2,11.552816666666667,,False,"[0, 0, 0]",1,False,0,6,response,undefined,6047,,"[6, 5, 1]",2011,1,"There is a star, but there is nothing besides a star."
"[0, 1]",There are four hearts.,"There are four diamonds, but there are no more than four diamonds.",1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 4, 8]","[4, 0, 9]",1,2,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,filler,undefined,15654,,"[5, 8, 1]",12703,0,"There are four squares, but there are no more than four squares."
"[1, 0]",Some of the symbols are stars.,"Some of the symbols are stars, but not all of them are stars.",0,False,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 2, 1]","[6, 2, 0]",0,2,11.552816666666667,,True,"[0, 0, 0]",0,False,1,6,response,undefined,12026,,"[3, 8, 2]",2115,0,"Some of the symbols are spades, but not all of them are spades."
"[0, 1]",Some of the symbols are stars.,"Some of the symbols are notes, but not all of them are notes.",0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[8, 3, 4]","[6, 1, 7]",1,2,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,filler,undefined,5963,,"[8, 0, 3]",2368,1,"Some of the symbols are notes, but not all of them are notes."
"[1, 0]",There is a heart.,There is a triangle.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[9, 5, 4]","[4, 9, 2]",0,0,11.552816666666667,,True,"[0, 0, 0]",1,True,0,6,response,undefined,5083,,"[0, 5, 4]",1323,1,There is a diamond.
"[0, 1]",There are four triangles.,There are four ticks.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[2, 3, 9]","[9, 5, 4]",1,1,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,response,undefined,5011,,"[9, 2, 3]",1548,0,There are four triangles.
"[1, 0]",There are four clubs.,2 + 9 = ?,1,False,,exh-clausal,,"[1, 0]",1,"[5, 0, 0]",,"[11, 2, 9]","[1, 0, 5]",0,3,11.552816666666667,,False,"[2, 0, 0]",1,True,0,6,response,undefined,3867,,"[7, 2, 5]",1409,0,2 + 5 = ?
"[1, 0]",Some of the symbols are circles.,Some of the symbols are hearts.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[4, 5, 6]","[7, 0, 1]",0,0,11.552816666666667,,True,"[0, 0, 0]",0,True,0,6,response,undefined,8962,,"[3, 7, 5]",3341,0,Some of the symbols are spades.
"[1, 0]",There is a star.,9 + 2 = ?,2,False,,exh-clausal,,"[1, 0]",1,"[9, 0, 0]",,"[11, 9, 2]","[6, 8, 1]",0,3,11.552816666666667,,False,"[6, 0, 0]",1,False,1,6,filler,undefined,7150,,"[9, 2, 7]",2817,0,2 + 7 = ?
"[1, 0]",Some of the symbols are spades.,Some of the symbols are circles.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[7, 2, 6]","[3, 1, 0]",0,0,11.552816666666667,,True,"[0, 0, 0]",0,True,0,6,response,undefined,5780,,"[7, 1, 0]",2248,1,Some of the symbols are circles.
"[0, 1]",There are four squares.,There are four circles.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[7, 2, 6]","[5, 2, 6]",1,1,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,response,undefined,7471,,"[7, 3, 9]",2068,1,There are four circles.
"[0, 1]",Some of the symbols are circles.,2 + 3 = ?,0,False,,exh-clausal,,"[0, 1]",1,"[4, 0, 0]",,"[5, 2, 3]","[7, 5, 8]",1,3,11.552816666666667,,True,"[0, 0, 0]",0,False,0,6,response,undefined,4530,,"[5, 5, 0]",2090,1,5 + 0 = ?
"[0, 1]",Some of the symbols are squares.,0 + 1 = ?,0,True,,exh-clausal,,"[1, 0]",0,"[3, 0, 0]",,"[1, 0, 1]","[5, 1, 4]",1,3,11.552816666666667,,True,"[0, 0, 0]",0,True,1,6,response,undefined,4845,,"[8, 2, 6]",1986,0,2 + 6 = ?
"[1, 0]",There are four spades.,There are four hearts.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[4, 9, 7]","[3, 6, 7]",0,1,11.552816666666667,,True,"[0, 0, 0]",1,True,0,6,filler,undefined,6012,,"[4, 3, 9]",3012,1,There are four hearts.
"[1, 0]",There is a tick.,There is a spade.,2,False,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[3, 9, 0]","[2, 7, 3]",0,0,11.552816666666667,,True,"[0, 0, 0]",1,False,1,6,filler,undefined,4074,,"[0, 4, 9]",1330,1,There is a diamond.
"[0, 1]",There is a heart.,There is a diamond.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[0, 5, 3]","[4, 5, 1]",1,0,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,response,undefined,5910,,"[1, 0, 7]",2880,1,There is a club.
"[0, 1]",There are four triangles.,There are four notes.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[8, 4, 5]","[9, 0, 6]",1,1,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,response,undefined,5144,,"[4, 3, 8]",2523,1,There are four hearts.
"[0, 1]",There is a club.,There is a diamond.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 5, 7]","[1, 2, 0]",1,0,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,filler,undefined,7798,,"[8, 6, 4]",4273,0,There is a note.
"[0, 1]",Some of the symbols are stars.,Some of the symbols are triangles.,0,False,,exh-clausal,,"[0, 1]",0,"[0, 0, 0]",,"[9, 1, 2]","[6, 3, 4]",1,1,11.552816666666667,,False,"[0, 0, 0]",1,False,0,6,filler,undefined,7530,,"[2, 6, 9]",1473,1,Some of the symbols are ticks.
"[1, 0]",There is a tick.,There is a diamond.,2,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[0, 8, 1]","[2, 9, 4]",0,1,11.552816666666667,,False,"[0, 0, 0]",0,True,0,6,response,undefined,4748,,"[2, 7, 0]",1764,0,There is a tick.
"[0, 1]",There is a club.,"There is a star, but there is nothing besides a star.",2,False,,exh-clausal,,"[0, 1]",0,"[0, 0, 0]",,"[6, 3, 5]","[1, 2, 8]",1,2,11.552816666666667,,False,"[0, 0, 0]",1,False,0,6,filler,undefined,8406,,"[1, 6, 5]",1897,1,"There is a club, but there is nothing besides a club."
"[1, 0]",Some of the symbols are diamonds.,Some of the symbols are ticks.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[2, 5, 7]","[0, 9, 6]",0,0,11.552816666666667,,True,"[0, 0, 0]",1,True,0,6,filler,undefined,8032,,"[9, 1, 8]",3061,0,Some of the symbols are triangles.
"[0, 1]",Some of the symbols are stars.,Some of the symbols are circles.,0,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[7, 6, 9]","[6, 4, 2]",1,1,11.552816666666667,,False,"[0, 0, 0]",0,False,0,6,filler,undefined,5272,,"[5, 4, 2]",1393,0,Some of the symbols are squares.
"[0, 1]",There is a heart.,There is a diamond.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[0, 1, 2]","[4, 5, 1]",1,1,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,filler,undefined,5289,,"[7, 4, 9]",1949,1,There is a circle.
"[1, 0]",There are four ticks.,5 + 7 = ?,1,False,,exh-clausal,,"[1, 0]",0,"[5, 0, 0]",,"[12, 5, 7]","[2, 7, 1]",0,3,11.552816666666667,,True,"[8, 0, 0]",1,False,1,6,filler,undefined,4358,,"[10, 3, 7]",1546,0,3 + 7 = ?
"[1, 0]",There are four stars.,"There are four hearts, but there are no more than four hearts.",1,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[4, 0, 1]","[6, 7, 1]",0,2,11.552816666666667,,False,"[0, 0, 0]",1,False,1,6,filler,undefined,8501,,"[2, 0, 3]",2416,0,"There are four ticks, but there are no more than four ticks."
"[1, 0]",Some of the symbols are diamonds.,Some of the symbols are spades.,0,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[3, 5, 9]","[0, 5, 8]",0,1,11.552816666666667,,False,"[0, 0, 0]",0,False,1,6,response,undefined,4823,,"[6, 5, 8]",1197,0,Some of the symbols are stars.
"[1, 0]",Some of the symbols are stars.,Some of the symbols are diamonds.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 8, 3]","[6, 5, 1]",0,0,11.552816666666667,,True,"[0, 0, 0]",1,True,0,6,filler,undefined,5748,,"[2, 8, 1]",1744,0,Some of the symbols are ticks.
"[0, 1]",Some of the symbols are stars.,6 + 1 = ?,0,False,,exh-clausal,,"[0, 1]",0,"[4, 0, 0]",,"[7, 6, 1]","[6, 4, 8]",1,3,11.552816666666667,,False,"[1, 0, 0]",1,True,1,6,filler,undefined,5060,,"[12, 8, 4]",2578,1,8 + 4 = ?
"[1, 0]",Some of the symbols are spades.,Some of the symbols are ticks.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[2, 3, 1]","[3, 5, 2]",0,0,11.552816666666667,,True,"[0, 0, 0]",0,True,0,6,response,undefined,4972,,"[8, 6, 3]",1349,1,Some of the symbols are notes.
"[0, 1]",There is a square.,"There is a tick, but there is nothing besides a tick.",2,False,,exh-clausal,,"[0, 1]",0,"[0, 0, 0]",,"[2, 5, 6]","[5, 2, 1]",1,2,11.552816666666667,,False,"[0, 0, 0]",1,False,0,6,response,undefined,9081,,"[2, 7, 5]",1871,1,"There is a tick, but there is nothing besides a tick."
"[0, 1]",There are four notes.,"There are four circles, but there are no more than four circles.",1,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[7, 8, 4]","[8, 6, 5]",1,2,11.552816666666667,,False,"[0, 0, 0]",1,False,0,6,filler,undefined,6270,,"[6, 2, 3]",2616,0,"There are four stars, but there are no more than four stars."
"[1, 0]",There is a spade.,9 + 9 = ?,2,False,,exh-clausal,,"[0, 1]",0,"[7, 0, 0]",,"[18, 9, 9]","[3, 5, 8]",0,3,11.552816666666667,,False,"[6, 0, 0]",1,False,1,6,filler,undefined,3522,,"[10, 2, 8]",1374,1,2 + 8 = ?
"[0, 1]",There is a star.,0 + 8 = ?,2,False,,exh-clausal,,"[0, 1]",1,"[1, 0, 0]",,"[8, 0, 8]","[6, 4, 1]",1,3,11.552816666666667,,True,"[4, 0, 0]",1,False,0,6,filler,undefined,3747,,"[12, 6, 6]",1627,1,6 + 6 = ?
"[0, 1]",Some of the symbols are squares.,9 + 9 = ?,0,False,,exh-clausal,,"[0, 1]",1,"[3, 0, 0]",,"[18, 9, 9]","[5, 4, 3]",1,3,11.552816666666667,,True,"[4, 0, 0]",1,False,0,6,filler,undefined,4567,,"[11, 6, 5]",2195,1,6 + 5 = ?
"[1, 0]",Some of the symbols are diamonds.,0 + 8 = ?,0,False,,exh-clausal,,"[0, 1]",0,"[7, 0, 0]",,"[8, 0, 8]","[0, 6, 5]",0,3,11.552816666666667,,False,"[7, 0, 0]",1,False,1,6,filler,undefined,4413,,"[6, 4, 2]",1267,1,4 + 2 = ?
"[1, 0]",Some of the symbols are triangles.,"Some of the symbols are spades, but not all of them are spades.",0,False,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[3, 0, 1]","[9, 8, 1]",0,2,11.552816666666667,,True,"[0, 0, 0]",0,False,1,6,response,undefined,10008,,"[3, 6, 9]",2395,1,"Some of the symbols are spades, but not all of them are spades."
"[1, 0]",There are four hearts.,0 + 8 = ?,1,False,,exh-clausal,,"[0, 1]",0,"[4, 0, 0]",,"[8, 0, 8]","[4, 9, 0]",0,3,11.552816666666667,,False,"[0, 0, 0]",1,False,1,6,response,undefined,4401,,"[9, 9, 0]",1713,1,9 + 0 = ?
"[1, 0]",There is a square.,There is a triangle.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[9, 4, 1]","[5, 6, 9]",0,1,11.552816666666667,,True,"[0, 0, 0]",1,True,0,6,filler,undefined,4332,,"[6, 1, 5]",1314,0,There is a star.
"[1, 0]",There is a note.,There is a star.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[6, 5, 2]","[8, 0, 1]",0,1,11.552816666666667,,True,"[0, 0, 0]",1,True,0,6,response,undefined,4097,,"[1, 6, 3]",1377,1,There is a club.
"[1, 0]",There are four ticks.,"There are four hearts, but there are no more than four hearts.",1,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[4, 1, 0]","[2, 9, 5]",0,2,11.552816666666667,,False,"[0, 0, 0]",1,False,1,6,response,undefined,8264,,"[8, 4, 3]",2595,0,"There are four notes, but there are no more than four notes."
"[0, 1]",Some of the symbols are diamonds.,"Some of the symbols are spades, but not all of them are spades.",0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[3, 7, 6]","[0, 1, 9]",1,2,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,filler,undefined,5357,,"[8, 0, 3]",2167,1,"Some of the symbols are notes, but not all of them are notes."
"[0, 1]",Some of the symbols are spades.,Some of the symbols are notes.,0,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[8, 1, 6]","[3, 4, 2]",1,1,11.552816666666667,,False,"[0, 0, 0]",0,False,0,6,response,undefined,6393,,"[8, 3, 4]",2700,0,Some of the symbols are notes.
"[1, 0]",There are four notes.,There are four stars.,1,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[6, 4, 7]","[8, 1, 4]",0,1,11.552816666666667,,False,"[0, 0, 0]",1,False,1,6,filler,undefined,6540,,"[1, 4, 8]",2882,0,There are four clubs.
"[0, 1]",There is a spade.,There is a note.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 2, 1]","[3, 5, 2]",1,0,11.552816666666667,,True,"[0, 0, 0]",1,True,1,6,filler,undefined,6987,,"[4, 8, 6]",1716,0,There is a heart.
"[0, 1]",There is a tick.,"There is a triangle, but there is nothing besides a triangle.",2,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[9, 1, 6]","[2, 1, 6]",1,2,11.552816666666667,,False,"[0, 0, 0]",1,False,0,6,response,undefined,5382,,"[7, 8, 3]",1640,0,"There is a circle, but there is nothing besides a circle."
"[0, 1]",Some of the symbols are clubs.,Some of the symbols are stars.,0,False,,exh-clausal,,"[0, 1]",0,"[0, 0, 0]",,"[6, 3, 7]","[1, 5, 8]",1,1,11.552816666666667,,False,"[0, 0, 0]",0,False,0,6,response,undefined,8357,,"[3, 1, 8]",1264,1,Some of the symbols are spades.
"[1, 0]",Some of the symbols are spades.,Some of the symbols are spades.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[3, 2, 8]","[3, 7, 0]",0,0,11.552816666666667,,True,"[0, 0, 0]",0,True,0,6,response,undefined,6484,,"[4, 7, 9]",3022,1,Some of the symbols are hearts.
"[1, 0]",There is a note.,"There is a note, but there is nothing besides a note.",2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[8, 0, 5]","[8, 0, 7]",0,2,11.552816666666667,,True,"[0, 0, 0]",1,True,0,6,filler,undefined,9477,,"[1, 4, 5]",4577,1,"There is a club, but there is nothing besides a club."
