block_rt,workerid,pOSentence,pTwrongAnswer,primeType,primeTShuffle,Answer.condition,slide_type,pTChoice,correctPOChoice,btwncondition,correctPTChoice,trial_type,Answer.time_in_minutes,pTSentence,pOSymbols,audio,pOChoice,slide_number,correctPChoices,responseSymbols,response_rt,goodPOChoice,response,primeOShuffle,image,responseSentence,primeStrength,goodPTChoice,pOwrongAnswer,pTSymbols,responseChoice
6214,10,Some of the symbols are ticks.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,10.21725,Some of the symbols are hearts.,"[2, 8, 1]",,1,,True,"[9, 3, 8]",1860,1,,"[0, 1]",,Some of the symbols are triangles.,0,0,"[0, 0, 0]","[4, 3, 9]",1
4393,10,4 + 0 = ?,"[1, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,10.21725,4 + 0 = ?,"[4, 4, 0]",,1,,True,"[4, 0, 7]",1680,1,,"[0, 1]",,There are four hearts.,3,0,"[2, 0, 0]","[4, 4, 0]",1
4639,10,There are four stars.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,10.21725,There are four squares.,"[6, 3, 5]",,1,,True,"[6, 8, 3]",1778,1,,"[0, 1]",,There are four stars.,0,0,"[0, 0, 0]","[5, 2, 3]",1
9381,10,0 + 7 = ?,"[5, 0, 0]",2,"[0, 1]",undefined,,0,True,exh-subclausal,False,filler,10.21725,7 + 5 = ?,"[7, 0, 7]",,1,,False,"[9, 8, 6]",1647,1,,"[0, 1]",,There is a triangle.,3,1,"[2, 0, 0]","[12, 7, 5]",1
5292,10,Some of the symbols are ticks.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,10.21725,Some of the symbols are spades.,"[2, 5, 7]",,0,,True,"[1, 4, 2]",1510,0,,"[1, 0]",,Some of the symbols are clubs.,1,0,"[0, 0, 0]","[3, 2, 1]",1
5254,10,There is a diamond.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,10.21725,There is a square.,"[0, 5, 7]",,0,,True,"[9, 3, 5]",3167,0,,"[1, 0]",,There is a triangle.,1,1,"[0, 0, 0]","[5, 8, 6]",1
6927,10,Some of the symbols are circles.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,10.21725,Some of the symbols are squares.,"[7, 9, 5]",,0,,True,"[2, 9, 8]",1731,0,,"[1, 0]",,Some of the symbols are ticks.,1,0,"[0, 0, 0]","[5, 6, 1]",1
3951,10,There are four stars.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,10.21725,There are four diamonds.,"[6, 1, 0]",,1,,True,"[5, 7, 6]",1598,1,,"[0, 1]",,There are four squares.,0,0,"[0, 0, 0]","[0, 3, 5]",1
4494,10,There is a tick but nothing else.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,10.21725,There is a triangle but nothing else.,"[2, 7, 6]",,0,,True,"[2, 6, 0]",2148,0,,"[1, 0]",,There is a tick.,2,0,"[0, 0, 0]","[9, 7, 2]",0
5708,10,Some of the symbols are hearts.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,10.21725,Some of the symbols are spades.,"[4, 3, 1]",,1,,True,"[5, 0, 1]",1846,1,,"[0, 1]",,Some of the symbols are squares.,0,1,"[0, 0, 0]","[3, 7, 2]",1
6080,10,There are four but no more than four spades.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,10.21725,There are four but no more than four spades.,"[3, 1, 7]",,1,,True,"[2, 3, 5]",2330,1,,"[0, 1]",,There are four ticks.,2,0,"[0, 0, 0]","[3, 0, 2]",1
6443,10,Some but not all of the symbols are stars.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,10.21725,Some but not all of the symbols are stars.,"[6, 3, 1]",,0,,True,"[7, 6, 4]",1857,0,,"[1, 0]",,Some of the symbols are circles.,2,1,"[0, 0, 0]","[6, 2, 7]",1
5433,10,Some of the symbols are diamonds.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,10.21725,Some of the symbols are spades.,"[0, 5, 2]",,1,,True,"[1, 2, 9]",1901,1,,"[0, 1]",,Some of the symbols are clubs.,0,0,"[0, 0, 0]","[3, 9, 1]",1
3533,10,There are four hearts.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,10.21725,There are four ticks.,"[4, 8, 0]",,0,,True,"[8, 0, 9]",1457,0,,"[1, 0]",,There are four notes.,1,1,"[0, 0, 0]","[2, 6, 9]",1
,11,,,,,undefined,bot_check,,,,,,13.663616666666666,,,,,1,,,,,"[0, 'Jennifer']",,Jennifer,,,,,,
9625,11,There are four notes.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,13.663616666666666,There are four squares.,"[8, 9, 2]",,0,,True,"[8, 9, 5]",2194,0,,"[1, 0]",,There are four notes.,1,0,"[0, 0, 0]","[5, 3, 4]",1
12567,11,Some but not all of the symbols are triangles.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,13.663616666666666,Some but not all of the symbols are ticks.,"[9, 5, 2]",,1,,True,"[6, 1, 5]",3705,1,,"[0, 1]",,Some of the symbols are stars.,2,0,"[0, 0, 0]","[2, 3, 1]",1
13306,11,Some but not all of the symbols are hearts.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,Some but not all of the symbols are circles.,"[4, 7, 2]",,1,,True,"[2, 0, 7]",4338,1,,"[0, 1]",,Some of the symbols are ticks.,2,1,"[0, 0, 0]","[7, 0, 9]",1
12181,11,There are four diamonds.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,13.663616666666666,There are four triangles.,"[0, 5, 9]",,1,,True,"[7, 0, 5]",3704,1,,"[0, 1]",,There are four circles.,0,1,"[0, 0, 0]","[9, 6, 3]",1
6715,11,There is a spade.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,There is a circle.,"[3, 1, 7]",,1,,True,"[2, 0, 8]",1777,1,,"[0, 1]",,There is a tick.,0,1,"[0, 0, 0]","[7, 6, 4]",0
21416,11,There are four stars.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,There are four squares.,"[6, 7, 3]",,0,,True,"[9, 3, 7]",10953,0,,"[1, 0]",,There are four triangles.,0,1,"[0, 0, 0]","[5, 7, 6]",0
8539,11,There is a diamond.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,13.663616666666666,There is a circle.,"[0, 7, 6]",,0,,True,"[4, 0, 3]",1799,0,,"[1, 0]",,There is a heart.,1,0,"[0, 0, 0]","[7, 1, 4]",0
6000,11,There is a heart but nothing else.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,13.663616666666666,There is a spade but nothing else.,"[4, 2, 1]",,0,,True,"[5, 0, 9]",1775,0,,"[1, 0]",,There is a square.,2,0,"[0, 0, 0]","[3, 0, 5]",1
6670,11,2 + 1 = ?,"[0, 0, 0]",2,"[1, 0]",undefined,,0,False,exh-subclausal,True,response,13.663616666666666,8 + 4 = ?,"[3, 2, 1]",,1,,False,"[3, 0, 8]",3023,0,,"[1, 0]",,There is a spade.,3,0,"[8, 0, 0]","[12, 8, 4]",0
5849,11,There are four notes.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,13.663616666666666,There are four triangles.,"[8, 2, 3]",,0,,True,"[9, 8, 3]",2119,0,,"[1, 0]",,There are four triangles.,0,1,"[0, 0, 0]","[9, 1, 3]",1
29192,11,Some but not all of the symbols are notes.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,Some but not all of the symbols are diamonds.,"[8, 9, 6]",,1,,True,"[6, 1, 9]",21023,1,,"[0, 1]",,Some of the symbols are stars.,2,1,"[0, 0, 0]","[0, 9, 3]",1
5011,11,There is a diamond.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,13.663616666666666,There is a tick.,"[0, 7, 9]",,0,,True,"[6, 5, 8]",1702,0,,"[1, 0]",,There is a star.,1,1,"[0, 0, 0]","[2, 6, 5]",1
63300,11,Some of the symbols are stars.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,13.663616666666666,Some of the symbols are circles.,"[6, 5, 9]",,1,,True,"[9, 3, 5]",29069,1,,"[0, 1]",,Some of the symbols are triangles.,1,1,"[0, 0, 0]","[7, 0, 2]",1
7751,11,7 + 4 = ?,"[4, 0, 0]",2,"[0, 1]",undefined,,0,False,exh-subclausal,False,response,13.663616666666666,9 + 7 = ?,"[11, 7, 4]",,1,,False,"[8, 6, 2]",3829,0,,"[1, 0]",,There is a note.,3,1,"[1, 0, 0]","[16, 9, 7]",0
4784,11,4 + 5 = ?,"[2, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,13.663616666666666,9 + 8 = ?,"[9, 4, 5]",,1,,True,"[8, 5, 0]",1448,1,,"[0, 1]",,There is a note.,3,0,"[2, 0, 0]","[17, 9, 8]",0
10905,11,Some but not all of the symbols are triangles.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,13.663616666666666,Some but not all of the symbols are stars.,"[9, 7, 6]",,1,,True,"[8, 3, 5]",2798,1,,"[0, 1]",,Some of the symbols are notes.,2,0,"[0, 0, 0]","[6, 4, 8]",1
4456,11,There is a spade.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,13.663616666666666,There is a star.,"[3, 9, 2]",,1,,True,"[8, 9, 3]",1855,1,,"[0, 1]",,There is a note.,1,0,"[0, 0, 0]","[6, 1, 4]",1
4397,11,There is a triangle.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,13.663616666666666,There is a heart.,"[9, 8, 4]",,0,,True,"[3, 8, 5]",1148,0,,"[1, 0]",,There is a spade.,0,0,"[0, 0, 0]","[4, 0, 6]",1
10218,11,Some of the symbols are diamonds.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,Some of the symbols are diamonds.,"[0, 3, 5]",,1,,True,"[1, 2, 0]",4351,1,,"[0, 1]",,Some of the symbols are clubs.,0,1,"[0, 0, 0]","[0, 3, 9]",0
4791,11,8 + 5 = ?,"[4, 0, 0]",1,"[0, 1]",undefined,,0,True,exh-subclausal,False,response,13.663616666666666,2 + 1 = ?,"[13, 8, 5]",,1,,False,"[2, 6, 3]",1439,1,,"[0, 1]",,There are four ticks.,3,1,"[6, 0, 0]","[3, 2, 1]",0
4008,11,There is a triangle.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,13.663616666666666,There is a star.,"[9, 2, 4]",,0,,True,"[5, 3, 7]",1406,0,,"[1, 0]",,There is a square.,0,0,"[0, 0, 0]","[6, 0, 5]",1
3743,11,1 + 3 = ?,"[5, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,13.663616666666666,4 + 8 = ?,"[4, 1, 3]",,1,,True,"[2, 6, 3]",1015,1,,"[0, 1]",,There are four ticks.,3,0,"[5, 0, 0]","[12, 4, 8]",1
3726,11,1 + 9 = ?,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,13.663616666666666,6 + 8 = ?,"[10, 1, 9]",,1,,True,"[3, 7, 4]",1382,1,,"[0, 1]",,There are four spades.,3,0,"[2, 0, 0]","[14, 6, 8]",1
8474,11,Some of the symbols are spades.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,13.663616666666666,Some of the symbols are notes.,"[3, 1, 8]",,0,,True,"[0, 1, 7]",1294,0,,"[1, 0]",,Some of the symbols are diamonds.,1,0,"[0, 0, 0]","[8, 4, 5]",0
3648,11,6 + 0 = ?,"[4, 0, 0]",2,"[1, 0]",undefined,,0,False,exh-subclausal,True,filler,13.663616666666666,3 + 4 = ?,"[6, 6, 0]",,1,,False,"[2, 1, 3]",1425,0,,"[1, 0]",,There is a tick.,3,0,"[3, 0, 0]","[7, 3, 4]",1
19256,11,Some but not all of the symbols are circles.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,Some but not all of the symbols are squares.,"[7, 5, 9]",,0,,True,"[8, 3, 4]",12609,0,,"[1, 0]",,Some of the symbols are notes.,2,1,"[0, 0, 0]","[5, 0, 7]",0
8032,11,There is a tick.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,There is a diamond.,"[2, 1, 7]",,1,,True,"[4, 7, 9]",1982,1,,"[0, 1]",,There is a heart.,1,1,"[0, 0, 0]","[0, 9, 5]",0
7184,11,There are four but no more than four clubs.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,13.663616666666666,There are four but no more than four ticks.,"[1, 4, 7]",,1,,True,"[2, 6, 8]",3470,1,,"[0, 1]",,There are four ticks.,2,0,"[0, 0, 0]","[2, 3, 9]",0
4152,11,There is a note but nothing else.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,There is a triangle but nothing else.,"[8, 6, 2]",,0,,True,"[7, 5, 2]",1350,0,,"[1, 0]",,There is a circle.,2,1,"[0, 0, 0]","[9, 5, 1]",0
6270,11,Some of the symbols are triangles.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,13.663616666666666,Some of the symbols are triangles.,"[9, 0, 1]",,1,,True,"[2, 1, 3]",1268,1,,"[0, 1]",,Some of the symbols are ticks.,0,0,"[0, 0, 0]","[9, 2, 5]",0
4341,11,There is a circle.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,13.663616666666666,There is a heart.,"[7, 3, 4]",,1,,True,"[9, 8, 5]",1198,1,,"[0, 1]",,There is a triangle.,0,1,"[0, 0, 0]","[4, 8, 1]",1
4462,11,There is a heart but nothing else.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,There is a square but nothing else.,"[4, 0, 9]",,1,,True,"[5, 4, 1]",1605,1,,"[0, 1]",,There is a square.,2,1,"[0, 0, 0]","[5, 7, 1]",0
6449,11,There are four stars.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,13.663616666666666,There are four circles.,"[6, 9, 8]",,0,,True,"[9, 7, 0]",4457,0,,"[1, 0]",,There are four triangles.,1,0,"[0, 0, 0]","[7, 5, 6]",0
5678,11,2 + 3 = ?,"[4, 0, 0]",0,"[1, 0]",undefined,,0,False,exh-subclausal,True,filler,13.663616666666666,6 + 5 = ?,"[5, 2, 3]",,1,,False,"[2, 4, 5]",3421,0,,"[1, 0]",,Some of the symbols are ticks.,3,0,"[6, 0, 0]","[11, 6, 5]",1
10905,11,There is a tick.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,There is a circle.,"[2, 1, 7]",,0,,True,"[2, 0, 9]",950,0,,"[1, 0]",,There is a tick.,0,1,"[0, 0, 0]","[7, 4, 5]",0
8407,11,0 + 9 = ?,"[8, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,13.663616666666666,1 + 3 = ?,"[9, 0, 9]",,0,,True,"[4, 9, 7]",5456,0,,"[1, 0]",,There are four hearts.,3,1,"[0, 0, 0]","[4, 1, 3]",1
5169,11,There is a square but nothing else.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,13.663616666666666,There is a heart but nothing else.,"[5, 1, 4]",,1,,True,"[8, 5, 0]",1784,1,,"[0, 1]",,There is a note.,2,1,"[0, 0, 0]","[4, 6, 1]",1
5240,11,3 + 9 = ?,"[7, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,13.663616666666666,0 + 3 = ?,"[12, 3, 9]",,1,,True,"[1, 7, 4]",2320,1,,"[0, 1]",,Some of the symbols are clubs.,3,0,"[9, 0, 0]","[3, 0, 3]",1
3375,11,7 + 3 = ?,"[8, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,3 + 0 = ?,"[10, 7, 3]",,0,,True,"[0, 1, 8]",1181,0,,"[1, 0]",,There are four diamonds.,3,1,"[1, 0, 0]","[3, 3, 0]",0
3097,11,1 + 2 = ?,"[5, 0, 0]",1,"[1, 0]",undefined,,0,False,exh-subclausal,True,response,13.663616666666666,6 + 2 = ?,"[3, 1, 2]",,1,,False,"[7, 5, 2]",1129,0,,"[1, 0]",,There are four circles.,3,0,"[4, 0, 0]","[8, 6, 2]",0
5336,11,There is a star.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,There is a triangle.,"[6, 8, 0]",,1,,True,"[6, 1, 3]",2862,1,,"[0, 1]",,There is a star.,0,1,"[0, 0, 0]","[9, 5, 8]",0
4442,11,1 + 1 = ?,"[9, 0, 0]",0,"[1, 0]",undefined,,1,True,exh-subclausal,False,response,13.663616666666666,4 + 1 = ?,"[2, 1, 1]",,0,,False,"[2, 9, 0]",2408,0,,"[1, 0]",,Some of the symbols are ticks.,3,0,"[4, 0, 0]","[5, 4, 1]",0
10343,11,Some but not all of the symbols are notes.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,13.663616666666666,Some but not all of the symbols are clubs.,"[8, 2, 0]",,1,,True,"[7, 0, 2]",1485,1,,"[0, 1]",,Some of the symbols are circles.,2,0,"[0, 0, 0]","[1, 2, 7]",1
4033,11,There are four but no more than four circles.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,13.663616666666666,There are four but no more than four circles.,"[7, 6, 1]",,0,,True,"[4, 6, 0]",1398,0,,"[1, 0]",,There are four hearts.,2,0,"[0, 0, 0]","[7, 3, 5]",1
3895,11,There are four triangles.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,13.663616666666666,There are four notes.,"[9, 8, 1]",,1,,True,"[7, 3, 6]",1126,1,,"[0, 1]",,There are four circles.,0,0,"[0, 0, 0]","[8, 9, 2]",0
6368,11,3 + 4 = ?,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,13.663616666666666,7 + 7 = ?,"[7, 3, 4]",,1,,True,"[6, 8, 2]",1934,1,,"[0, 1]",,Some of the symbols are stars.,3,0,"[5, 0, 0]","[14, 7, 7]",1
4423,11,There are four triangles.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,13.663616666666666,There are four circles.,"[9, 5, 4]",,0,,True,"[8, 3, 9]",1221,0,,"[1, 0]",,There are four notes.,0,1,"[0, 0, 0]","[7, 0, 8]",1
9129,11,Some of the symbols are circles.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,Some of the symbols are triangles.,"[7, 8, 1]",,0,,True,"[3, 8, 9]",1422,0,,"[1, 0]",,Some of the symbols are spades.,0,1,"[0, 0, 0]","[9, 4, 7]",0
7183,11,There are four but no more than four spades.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,13.663616666666666,There are four but no more than four triangles.,"[3, 4, 2]",,1,,True,"[1, 9, 0]",1224,1,,"[0, 1]",,There are four clubs.,2,0,"[0, 0, 0]","[9, 8, 5]",1
9953,11,8 + 2 = ?,"[5, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,13.663616666666666,0 + 3 = ?,"[10, 8, 2]",,1,,True,"[2, 5, 1]",7646,1,,"[0, 1]",,Some of the symbols are ticks.,3,0,"[9, 0, 0]","[3, 0, 3]",0
9869,11,There is a club but nothing else.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,There is a spade but nothing else.,"[1, 7, 2]",,1,,True,"[5, 7, 4]",1545,1,,"[0, 1]",,There is a square.,2,1,"[0, 0, 0]","[3, 9, 7]",0
4863,11,Some of the symbols are triangles.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,13.663616666666666,Some of the symbols are clubs.,"[9, 4, 0]",,1,,True,"[2, 3, 1]",1326,1,,"[0, 1]",,Some of the symbols are ticks.,1,0,"[0, 0, 0]","[1, 3, 6]",0
5448,11,5 + 8 = ?,"[8, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,9 + 4 = ?,"[13, 5, 8]",,0,,True,"[2, 8, 1]",1407,0,,"[1, 0]",,Some of the symbols are ticks.,3,1,"[2, 0, 0]","[13, 9, 4]",0
12506,11,Some but not all of the symbols are hearts.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,13.663616666666666,Some but not all of the symbols are stars.,"[4, 1, 8]",,0,,True,"[5, 9, 7]",3194,0,,"[1, 0]",,Some of the symbols are squares.,2,1,"[0, 0, 0]","[6, 5, 9]",1
13974,11,Some of the symbols are ticks.,"[0, 0, 0]",0,"[1, 0]",undefined,,1,True,exh-subclausal,False,filler,13.663616666666666,Some of the symbols are hearts.,"[2, 5, 6]",,0,,False,"[7, 9, 3]",1112,0,,"[1, 0]",,Some of the symbols are circles.,1,0,"[0, 0, 0]","[4, 7, 5]",1
9191,11,There are four but no more than four diamonds.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,13.663616666666666,There are four but no more than four notes.,"[0, 3, 6]",,0,,True,"[6, 1, 3]",1517,0,,"[1, 0]",,There are four stars.,2,0,"[0, 0, 0]","[8, 4, 1]",0
5240,11,Some but not all of the symbols are circles.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,13.663616666666666,Some but not all of the symbols are diamonds.,"[7, 8, 0]",,0,,True,"[7, 4, 2]",1421,0,,"[1, 0]",,Some of the symbols are circles.,2,0,"[0, 0, 0]","[0, 3, 6]",1
4440,11,There are four clubs.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,13.663616666666666,There are four squares.,"[1, 6, 4]",,0,,True,"[6, 5, 4]",1287,0,,"[1, 0]",,There are four stars.,1,1,"[0, 0, 0]","[5, 4, 2]",1
7096,11,There is a square.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,13.663616666666666,There is a heart.,"[5, 4, 6]",,1,,True,"[0, 8, 6]",4881,1,,"[0, 1]",,There is a diamond.,1,1,"[0, 0, 0]","[4, 5, 0]",1
5615,11,0 + 1 = ?,"[4, 0, 0]",2,"[1, 0]",undefined,,1,False,exh-subclausal,False,filler,13.663616666666666,1 + 3 = ?,"[1, 0, 1]",,1,,False,"[5, 4, 1]",1629,0,,"[1, 0]",,There is a square.,3,0,"[9, 0, 0]","[4, 1, 3]",1
4327,11,There are four but no more than four stars.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,There are four but no more than four stars.,"[6, 4, 3]",,0,,True,"[8, 6, 4]",1297,0,,"[1, 0]",,There are four notes.,2,1,"[0, 0, 0]","[6, 1, 5]",0
3729,11,There are four but no more than four circles.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,13.663616666666666,There are four but no more than four ticks.,"[7, 2, 1]",,0,,True,"[5, 4, 0]",1161,0,,"[1, 0]",,There are four squares.,2,1,"[0, 0, 0]","[2, 5, 0]",1
4015,11,There is a circle but nothing else.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,13.663616666666666,There is a diamond but nothing else.,"[7, 3, 2]",,0,,True,"[5, 9, 7]",1537,0,,"[1, 0]",,There is a square.,2,0,"[0, 0, 0]","[0, 5, 4]",1
4606,11,Some of the symbols are circles.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,13.663616666666666,Some of the symbols are circles.,"[7, 4, 9]",,0,,True,"[3, 5, 6]",1079,0,,"[1, 0]",,Some of the symbols are spades.,0,0,"[0, 0, 0]","[7, 5, 3]",1
3504,11,There are four but no more than four ticks.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,13.663616666666666,There are four but no more than four ticks.,"[2, 6, 8]",,1,,True,"[5, 9, 6]",1094,1,,"[0, 1]",,There are four squares.,2,0,"[0, 0, 0]","[2, 0, 8]",1
3272,11,There are four spades.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,There are four ticks.,"[3, 9, 4]",,0,,True,"[8, 7, 4]",937,0,,"[1, 0]",,There are four notes.,0,1,"[0, 0, 0]","[2, 0, 3]",0
5078,11,Some of the symbols are stars.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,13.663616666666666,Some of the symbols are triangles.,"[6, 9, 2]",,0,,True,"[7, 4, 8]",1541,0,,"[1, 0]",,Some of the symbols are circles.,0,1,"[0, 0, 0]","[9, 1, 8]",1
5474,11,3 + 5 = ?,"[3, 0, 0]",0,"[0, 1]",undefined,,0,False,exh-subclausal,False,response,13.663616666666666,8 + 7 = ?,"[8, 3, 5]",,1,,False,"[8, 3, 4]",1672,0,,"[1, 0]",,Some of the symbols are notes.,3,1,"[1, 0, 0]","[15, 8, 7]",0
6199,11,There are four but no more than four clubs.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,13.663616666666666,There are four but no more than four ticks.,"[1, 6, 0]",,1,,True,"[9, 4, 6]",1118,1,,"[0, 1]",,There are four triangles.,2,1,"[0, 0, 0]","[2, 9, 1]",0
8204,11,Some of the symbols are stars.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,13.663616666666666,Some of the symbols are stars.,"[6, 4, 7]",,1,,True,"[9, 3, 0]",1161,1,,"[0, 1]",,Some of the symbols are triangles.,1,1,"[0, 0, 0]","[6, 1, 3]",1
3879,11,There is a circle.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,13.663616666666666,There is a club.,"[7, 0, 4]",,1,,True,"[1, 9, 7]",1464,1,,"[0, 1]",,There is a club.,1,0,"[0, 0, 0]","[1, 3, 6]",0
3015,11,7 + 7 = ?,"[7, 0, 0]",1,"[1, 0]",undefined,,1,False,exh-subclausal,False,response,13.663616666666666,8 + 8 = ?,"[14, 7, 7]",,0,,False,"[7, 4, 3]",1221,1,,"[0, 1]",,There are four circles.,3,0,"[9, 0, 0]","[16, 8, 8]",0
4648,11,1 + 2 = ?,"[3, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,13.663616666666666,5 + 6 = ?,"[3, 1, 2]",,0,,True,"[3, 0, 2]",2525,0,,"[1, 0]",,There is a spade.,3,1,"[4, 0, 0]","[11, 5, 6]",1
6786,11,Some of the symbols are ticks.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,13.663616666666666,Some of the symbols are diamonds.,"[2, 0, 1]",,0,,True,"[6, 8, 0]",1286,0,,"[1, 0]",,Some of the symbols are stars.,0,1,"[0, 0, 0]","[0, 8, 6]",1
