slide_type,block_rt,workerid,response_rt,primeOShuffle,pTSentence,primeType,responseSymbols,btwncondition,trial_type,correctPOChoice,pTChoice,pOChoice,goodPTChoice,response,Answer.time_in_minutes,responseChoice,primeStrength,primeTShuffle,slide_number,pOSentence,pTwrongAnswer,pOwrongAnswer,audio,correctPChoices,responseSentence,pTSymbols,correctPTChoice,image,goodPOChoice,Answer.condition,pOSymbols
,6243,6,1736,"[1, 0]",Some of the symbols are stars.,0,"[9, 0, 4]",alternative,response,True,1,0,1,,11.954016666666666,0,0,"[0, 1]",,Some of the symbols are squares.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are triangles.,"[6, 3, 2]",True,,0,undefined,"[5, 6, 7]"
,7077,6,2904,"[0, 1]",Some of the symbols are triangles.,0,"[6, 0, 8]",alternative,filler,False,1,0,0,,11.954016666666666,1,1,"[1, 0]",,Some of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",,False,Some of the symbols are stars.,"[9, 5, 2]",False,,1,undefined,"[3, 9, 4]"
,6459,6,3402,"[1, 0]",7 + 2 = ?,1,"[8, 1, 4]",alternative,filler,False,1,1,1,,11.954016666666666,1,3,"[0, 1]",,4 + 3 = ?,"[2, 0, 0]","[7, 0, 0]",,False,There are four notes.,"[9, 7, 2]",True,,0,undefined,"[7, 4, 3]"
,3481,6,1125,"[0, 1]",There are six circles.,1,"[7, 2, 9]",alternative,response,True,1,1,1,,11.954016666666666,0,2,"[0, 1]",,There are six clubs.,"[0, 0, 0]","[0, 0, 0]",,True,There are four circles.,"[7, 4, 6]",True,,1,undefined,"[1, 8, 9]"
,4677,6,1599,"[1, 0]",There is a tick and a spade.,2,"[6, 5, 8]",alternative,filler,False,0,1,0,,11.954016666666666,1,2,"[1, 0]",,There is a tick and a star.,"[0, 0, 0]","[0, 0, 0]",,False,There is a star.,"[2, 3, 1]",True,,0,undefined,"[2, 6, 5]"
,5587,6,1331,"[0, 1]",All of the symbols are clubs.,0,"[8, 9, 6]",alternative,filler,True,1,1,1,,11.954016666666666,1,2,"[0, 1]",,All of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are notes.,"[1, 9, 0]",True,,1,undefined,"[0, 6, 2]"
,6076,6,2515,"[1, 0]",5 + 7 = ?,1,"[7, 5, 9]",alternative,response,False,0,1,1,,11.954016666666666,0,3,"[0, 1]",,4 + 2 = ?,"[6, 0, 0]","[8, 0, 0]",,False,There are four circles.,"[12, 5, 7]",False,,0,undefined,"[6, 4, 2]"
,4678,6,1989,"[1, 0]",7 + 7 = ?,0,"[1, 7, 0]",alternative,response,True,1,0,0,,11.954016666666666,0,3,"[1, 0]",,9 + 9 = ?,"[7, 0, 0]","[8, 0, 0]",,False,Some of the symbols are clubs.,"[14, 7, 7]",False,,0,undefined,"[18, 9, 9]"
,4691,6,1656,"[0, 1]",There is a diamond.,2,"[6, 4, 5]",alternative,response,True,0,1,0,,11.954016666666666,0,1,"[1, 0]",,There is a heart.,"[0, 0, 0]","[0, 0, 0]",,True,There is a star.,"[0, 3, 7]",True,,1,undefined,"[4, 7, 0]"
,4363,6,1099,"[1, 0]",There are four ticks.,1,"[9, 5, 8]",alternative,filler,True,1,0,1,,11.954016666666666,0,0,"[0, 1]",,There are four circles.,"[0, 0, 0]","[0, 0, 0]",,True,There are four triangles.,"[2, 9, 3]",True,,0,undefined,"[7, 3, 4]"
,5391,6,2340,"[0, 1]",All of the symbols are clubs.,0,"[2, 0, 1]",alternative,filler,True,0,1,1,,11.954016666666666,1,2,"[0, 1]",,All of the symbols are stars.,"[0, 0, 0]","[0, 0, 0]",,False,Some of the symbols are ticks.,"[1, 2, 6]",False,,1,undefined,"[6, 5, 4]"
,4648,6,1530,"[0, 1]",0 + 1 = ?,1,"[8, 4, 3]",alternative,response,False,1,0,0,,11.954016666666666,0,3,"[1, 0]",,4 + 4 = ?,"[3, 0, 0]","[1, 0, 0]",,False,There are four notes.,"[1, 0, 1]",False,,1,undefined,"[8, 4, 4]"
,3954,6,948,"[1, 0]",There is a tick and a note.,2,"[0, 1, 3]",alternative,response,True,1,0,0,,11.954016666666666,0,2,"[1, 0]",,There is a diamond and a triangle.,"[0, 0, 0]","[0, 0, 0]",,False,There is a diamond.,"[2, 8, 4]",False,,0,undefined,"[0, 9, 6]"
,4483,6,2015,"[1, 0]",All of the symbols are hearts.,0,"[0, 8, 6]",alternative,response,True,1,0,1,,11.954016666666666,0,2,"[0, 1]",,All of the symbols are ticks.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are diamonds.,"[4, 9, 0]",True,,0,undefined,"[2, 6, 1]"
,3598,6,993,"[0, 1]",Some of the symbols are diamonds.,0,"[3, 0, 5]",alternative,filler,False,0,0,1,,11.954016666666666,0,1,"[0, 1]",,Some of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",,False,Some of the symbols are spades.,"[0, 1, 3]",False,,1,undefined,"[1, 7, 9]"
,3469,6,1157,"[1, 0]",5 + 1 = ?,2,"[8, 2, 9]",alternative,filler,False,0,1,0,,11.954016666666666,0,3,"[1, 0]",,7 + 0 = ?,"[3, 0, 0]","[4, 0, 0]",,False,There is a note.,"[6, 5, 1]",True,,0,undefined,"[7, 7, 0]"
,4291,6,1133,"[1, 0]",6 + 4 = ?,0,"[3, 4, 7]",alternative,response,True,1,0,0,,11.954016666666666,0,3,"[1, 0]",,9 + 6 = ?,"[3, 0, 0]","[8, 0, 0]",,False,Some of the symbols are spades.,"[10, 6, 4]",False,,0,undefined,"[15, 9, 6]"
,3824,6,1012,"[0, 1]",There is a club.,2,"[3, 0, 7]",alternative,response,False,0,0,0,,11.954016666666666,0,1,"[1, 0]",,There is a diamond.,"[0, 0, 0]","[0, 0, 0]",,False,There is a spade.,"[1, 9, 2]",True,,1,undefined,"[0, 8, 5]"
,3812,6,899,"[1, 0]",All of the symbols are clubs.,0,"[5, 4, 1]",alternative,response,True,1,0,1,,11.954016666666666,0,2,"[0, 1]",,All of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are squares.,"[1, 8, 7]",True,,0,undefined,"[1, 4, 2]"
,4133,6,987,"[0, 1]",There are four diamonds.,1,"[4, 6, 2]",alternative,response,True,0,1,0,,11.954016666666666,1,1,"[1, 0]",,There are four stars.,"[0, 0, 0]","[0, 0, 0]",,True,There are four hearts.,"[0, 1, 6]",True,,1,undefined,"[6, 2, 3]"
,4742,6,1271,"[1, 0]",There are four hearts.,1,"[0, 3, 2]",alternative,response,True,0,0,0,,11.954016666666666,0,1,"[1, 0]",,There are four hearts.,"[0, 0, 0]","[0, 0, 0]",,True,There are four diamonds.,"[4, 0, 3]",True,,0,undefined,"[4, 5, 2]"
,4349,6,956,"[0, 1]",Some of the symbols are stars.,0,"[1, 6, 5]",alternative,filler,True,1,1,1,,11.954016666666666,0,0,"[0, 1]",,Some of the symbols are squares.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are clubs.,"[6, 4, 9]",True,,1,undefined,"[5, 7, 0]"
,4537,6,902,"[0, 1]",All of the symbols are stars.,0,"[4, 9, 3]",alternative,filler,True,0,1,0,,11.954016666666666,0,2,"[1, 0]",,All of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are hearts.,"[6, 4, 0]",True,,1,undefined,"[0, 3, 5]"
,4602,6,1334,"[1, 0]",There is a tick.,2,"[3, 8, 5]",alternative,response,True,1,0,1,,11.954016666666666,0,0,"[0, 1]",,There is a heart.,"[0, 0, 0]","[0, 0, 0]",,True,There is a spade.,"[2, 7, 1]",True,,0,undefined,"[4, 3, 1]"
,5541,6,1891,"[0, 1]",There is a circle.,2,"[4, 0, 8]",alternative,filler,True,1,1,0,,11.954016666666666,1,0,"[1, 0]",,There is a circle.,"[0, 0, 0]","[0, 0, 0]",,False,There is a heart.,"[7, 8, 2]",False,,1,undefined,"[7, 1, 2]"
,5601,6,1417,"[1, 0]",There is a star.,2,"[8, 6, 1]",alternative,filler,True,0,0,0,,11.954016666666666,0,0,"[1, 0]",,There is a diamond.,"[0, 0, 0]","[0, 0, 0]",,True,There is a note.,"[6, 0, 9]",True,,0,undefined,"[0, 7, 4]"
,4510,6,1581,"[0, 1]",0 + 9 = ?,0,"[3, 6, 7]",alternative,filler,True,0,1,0,,11.954016666666666,1,3,"[1, 0]",,7 + 6 = ?,"[2, 0, 0]","[0, 0, 0]",,True,Some of the symbols are spades.,"[9, 0, 9]",True,,1,undefined,"[13, 7, 6]"
,5702,6,1661,"[0, 1]",There is a club and a diamond.,2,"[5, 9, 6]",alternative,filler,True,1,1,1,,11.954016666666666,1,2,"[0, 1]",,There is a star and a note.,"[0, 0, 0]","[0, 0, 0]",,True,There is a square.,"[1, 0, 9]",True,,1,undefined,"[6, 8, 2]"
,4036,6,1086,"[0, 1]",1 + 8 = ?,0,"[0, 4, 6]",alternative,response,True,0,1,0,,11.954016666666666,0,3,"[1, 0]",,5 + 9 = ?,"[2, 0, 0]","[0, 0, 0]",,True,Some of the symbols are diamonds.,"[9, 1, 8]",True,,1,undefined,"[14, 5, 9]"
,4576,6,1529,"[0, 1]",2 + 7 = ?,1,"[4, 6, 9]",alternative,filler,False,1,0,1,,11.954016666666666,0,3,"[0, 1]",,3 + 8 = ?,"[6, 0, 0]","[1, 0, 0]",,False,There are four hearts.,"[9, 2, 7]",True,,1,undefined,"[11, 3, 8]"
,20015,6,422,"[1, 0]",Some of the symbols are notes.,0,"[6, 5, 3]",alternative,filler,False,0,1,1,,11.954016666666666,1,1,"[0, 1]",,Some of the symbols are triangles.,"[0, 0, 0]","[0, 0, 0]",,False,Some of the symbols are stars.,"[8, 6, 1]",False,,0,undefined,"[9, 2, 3]"
,2701,6,1031,"[1, 0]",8 + 4 = ?,0,"[3, 5, 7]",alternative,filler,True,1,0,1,,11.954016666666666,0,3,"[0, 1]",,2 + 3 = ?,"[9, 0, 0]","[5, 0, 0]",,True,Some of the symbols are spades.,"[12, 8, 4]",True,,0,undefined,"[5, 2, 3]"
,4492,6,2497,"[1, 0]",8 + 3 = ?,2,"[4, 6, 0]",alternative,filler,False,1,1,0,,11.954016666666666,1,3,"[1, 0]",,2 + 1 = ?,"[5, 0, 0]","[7, 0, 0]",,False,There is a heart.,"[11, 8, 3]",False,,0,undefined,"[3, 2, 1]"
bot_check,,7,,,,,,,,,,,,"[0, 'Mary']",7.839933333333334,,,,1,,,,,,,,,Mary,,undefined,
,4743,7,1462,"[0, 1]",There are six stars.,1,"[8, 0, 1]",alternative,filler,True,1,1,1,,7.839933333333334,1,2,"[0, 1]",,There are six clubs.,"[0, 0, 0]","[0, 0, 0]",,True,There are four notes.,"[6, 8, 3]",True,,1,undefined,"[1, 8, 9]"
,5447,7,1978,"[0, 1]",There is a club and a tick.,2,"[6, 0, 4]",alternative,filler,True,1,1,1,,7.839933333333334,1,2,"[0, 1]",,There is a club and a spade.,"[0, 0, 0]","[0, 0, 0]",,True,There is a star.,"[1, 2, 7]",True,,1,undefined,"[1, 3, 9]"
,7451,7,1980,"[1, 0]",Some of the symbols are hearts.,0,"[1, 6, 0]",alternative,filler,True,0,0,0,,7.839933333333334,1,1,"[1, 0]",,Some of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are clubs.,"[4, 6, 1]",True,,0,undefined,"[3, 9, 0]"
,4647,7,1289,"[1, 0]",All of the symbols are hearts.,0,"[6, 0, 5]",alternative,filler,True,0,0,0,,7.839933333333334,1,2,"[1, 0]",,All of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are stars.,"[4, 0, 7]",True,,0,undefined,"[1, 4, 5]"
,6018,7,2224,"[0, 1]",There is a club.,2,"[4, 9, 3]",alternative,response,True,0,1,0,,7.839933333333334,1,1,"[1, 0]",,There is a square.,"[0, 0, 0]","[0, 0, 0]",,True,There is a heart.,"[1, 5, 7]",True,,1,undefined,"[5, 3, 4]"
,3642,7,1248,"[0, 1]",4 + 1 = ?,1,"[0, 6, 8]",alternative,filler,False,1,0,0,,7.839933333333334,1,3,"[1, 0]",,6 + 5 = ?,"[0, 0, 0]","[7, 0, 0]",,False,There are four diamonds.,"[5, 4, 1]",False,,1,undefined,"[11, 6, 5]"
,8230,7,3507,"[1, 0]",0 + 6 = ?,2,"[1, 7, 2]",alternative,filler,False,1,1,0,,7.839933333333334,1,3,"[1, 0]",,1 + 4 = ?,"[6, 0, 0]","[5, 0, 0]",,False,There is a club.,"[6, 0, 6]",False,,0,undefined,"[5, 1, 4]"
,5357,7,2171,"[0, 1]",9 + 0 = ?,0,"[5, 0, 9]",alternative,response,False,1,0,1,,7.839933333333334,1,3,"[0, 1]",,5 + 3 = ?,"[10, 0, 0]","[9, 0, 0]",,False,Some of the symbols are squares.,"[9, 9, 0]",True,,1,undefined,"[8, 5, 3]"
,4273,7,1573,"[1, 0]",There is a tick.,2,"[7, 4, 2]",alternative,filler,True,0,0,0,,7.839933333333334,1,0,"[1, 0]",,There is a tick.,"[0, 0, 0]","[0, 0, 0]",,True,There is a circle.,"[2, 0, 1]",True,,0,undefined,"[2, 0, 7]"
,5139,7,854,"[1, 0]",There are four circles.,1,"[4, 0, 8]",alternative,response,True,0,0,0,,7.839933333333334,0,0,"[1, 0]",,There are four notes.,"[0, 0, 0]","[0, 0, 0]",,True,There are four hearts.,"[7, 5, 4]",True,,0,undefined,"[8, 1, 6]"
,4752,7,2066,"[1, 0]",There are four circles.,1,"[4, 5, 6]",alternative,filler,False,1,1,1,,7.839933333333334,1,1,"[0, 1]",,There are four squares.,"[0, 0, 0]","[0, 0, 0]",,False,There are four hearts.,"[7, 3, 0]",True,,0,undefined,"[5, 2, 9]"
,7663,7,1697,"[1, 0]",There are six spades.,1,"[9, 2, 6]",alternative,response,True,0,0,0,,7.839933333333334,1,2,"[1, 0]",,There are six stars.,"[0, 0, 0]","[0, 0, 0]",,True,There are four triangles.,"[3, 5, 0]",True,,0,undefined,"[6, 0, 4]"
,6229,7,1392,"[0, 1]",There are four clubs.,1,"[5, 4, 3]",alternative,filler,False,0,0,0,,7.839933333333334,1,0,"[1, 0]",,There are four notes.,"[0, 0, 0]","[0, 0, 0]",,False,There are four squares.,"[1, 4, 3]",True,,1,undefined,"[8, 5, 7]"
,4264,7,1324,"[0, 1]",9 + 6 = ?,1,"[6, 7, 0]",alternative,filler,True,0,1,0,,7.839933333333334,1,3,"[1, 0]",,2 + 2 = ?,"[7, 0, 0]","[7, 0, 0]",,True,There are four stars.,"[15, 9, 6]",True,,1,undefined,"[4, 2, 2]"
,7099,7,1705,"[1, 0]",There is a square and a spade.,2,"[3, 6, 9]",alternative,response,True,0,0,0,,7.839933333333334,1,2,"[1, 0]",,There is a tick and a club.,"[0, 0, 0]","[0, 0, 0]",,True,There is a spade.,"[5, 3, 8]",True,,0,undefined,"[2, 1, 9]"
,6585,7,1260,"[0, 1]",Some of the symbols are triangles.,0,"[2, 3, 8]",alternative,response,True,0,1,0,,7.839933333333334,1,0,"[1, 0]",,Some of the symbols are triangles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are ticks.,"[9, 6, 5]",True,,1,undefined,"[9, 3, 2]"
,5668,7,3096,"[1, 0]",There is a note and a square.,2,"[2, 9, 6]",alternative,response,True,0,0,0,,7.839933333333334,1,2,"[1, 0]",,There is a square and a club.,"[0, 0, 0]","[0, 0, 0]",,True,There is a tick.,"[8, 5, 7]",True,,0,undefined,"[5, 1, 3]"
,4750,7,1786,"[1, 0]",0 + 9 = ?,0,"[5, 4, 7]",alternative,response,True,1,0,0,,7.839933333333334,1,3,"[1, 0]",,7 + 6 = ?,"[5, 0, 0]","[3, 0, 0]",,False,Some of the symbols are squares.,"[9, 0, 9]",False,,0,undefined,"[13, 7, 6]"
,3639,7,1435,"[0, 1]",5 + 2 = ?,0,"[4, 5, 9]",alternative,filler,True,0,1,0,,7.839933333333334,1,3,"[1, 0]",,7 + 4 = ?,"[8, 0, 0]","[3, 0, 0]",,True,Some of the symbols are hearts.,"[7, 5, 2]",True,,1,undefined,"[11, 7, 4]"
,3571,7,1328,"[1, 0]",3 + 8 = ?,2,"[3, 1, 4]",alternative,filler,False,0,1,1,,7.839933333333334,1,3,"[0, 1]",,3 + 1 = ?,"[4, 0, 0]","[8, 0, 0]",,False,There is a spade.,"[11, 3, 8]",False,,0,undefined,"[4, 3, 1]"
,2983,7,972,"[1, 0]",There are six triangles.,1,"[9, 7, 4]",alternative,filler,True,1,0,1,,7.839933333333334,1,2,"[0, 1]",,There are six squares.,"[0, 0, 0]","[0, 0, 0]",,True,There are four triangles.,"[9, 3, 6]",True,,0,undefined,"[5, 4, 1]"
,2028,7,605,"[0, 1]",There are four squares.,1,"[3, 1, 7]",alternative,response,True,1,1,1,,7.839933333333334,0,0,"[0, 1]",,There are four triangles.,"[0, 0, 0]","[0, 0, 0]",,True,There are four spades.,"[5, 0, 3]",True,,1,undefined,"[9, 6, 3]"
,4390,7,1818,"[1, 0]",0 + 9 = ?,2,"[1, 8, 6]",alternative,response,False,0,1,0,,7.839933333333334,1,3,"[1, 0]",,1 + 6 = ?,"[6, 0, 0]","[8, 0, 0]",,False,There is a club.,"[9, 0, 9]",True,,0,undefined,"[7, 1, 6]"
,4694,7,1509,"[0, 1]",Some of the symbols are triangles.,0,"[8, 7, 9]",alternative,filler,True,1,1,1,,7.839933333333334,1,1,"[0, 1]",,Some of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are notes.,"[9, 7, 3]",True,,1,undefined,"[3, 2, 6]"
,4653,7,1204,"[1, 0]",Some of the symbols are stars.,0,"[3, 1, 2]",alternative,filler,True,1,0,1,,7.839933333333334,0,0,"[0, 1]",,Some of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are spades.,"[6, 9, 5]",True,,0,undefined,"[1, 2, 7]"
,5906,7,1133,"[1, 0]",There is a diamond.,2,"[7, 1, 4]",alternative,filler,False,1,1,1,,7.839933333333334,1,1,"[0, 1]",,There is a triangle.,"[0, 0, 0]","[0, 0, 0]",,False,There is a circle.,"[0, 7, 2]",True,,0,undefined,"[9, 1, 8]"
,2713,7,1282,"[0, 1]",All of the symbols are hearts.,0,"[5, 8, 2]",alternative,response,True,0,1,0,,7.839933333333334,0,2,"[1, 0]",,All of the symbols are notes.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are squares.,"[4, 2, 1]",True,,1,undefined,"[8, 2, 4]"
,6889,7,2471,"[0, 1]",Some of the symbols are diamonds.,0,"[3, 0, 6]",alternative,response,True,0,1,0,,7.839933333333334,0,0,"[1, 0]",,Some of the symbols are stars.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are spades.,"[0, 1, 7]",True,,1,undefined,"[6, 5, 8]"
,2758,7,1103,"[0, 1]",There is a square.,2,"[6, 0, 8]",alternative,filler,True,1,1,1,,7.839933333333334,1,1,"[0, 1]",,There is a triangle.,"[0, 0, 0]","[0, 0, 0]",,True,There is a star.,"[5, 7, 0]",True,,1,undefined,"[9, 5, 8]"
,3638,7,986,"[1, 0]",Some of the symbols are stars.,0,"[1, 2, 7]",alternative,filler,True,1,0,1,,7.839933333333334,1,1,"[0, 1]",,Some of the symbols are ticks.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are clubs.,"[6, 7, 8]",True,,0,undefined,"[2, 6, 8]"
,4306,7,1327,"[1, 0]",There are four spades.,1,"[9, 5, 3]",alternative,response,True,1,0,1,,7.839933333333334,1,1,"[0, 1]",,There are four spades.,"[0, 0, 0]","[0, 0, 0]",,True,There are four triangles.,"[3, 9, 6]",True,,0,undefined,"[3, 9, 5]"
,6956,7,1278,"[1, 0]",Some of the symbols are ticks.,0,"[6, 3, 4]",alternative,response,True,1,0,1,,7.839933333333334,1,1,"[0, 1]",,Some of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are stars.,"[2, 8, 4]",True,,0,undefined,"[0, 2, 5]"
,4547,7,1418,"[1, 0]",All of the symbols are squares.,0,"[7, 0, 5]",alternative,filler,True,0,0,1,,7.839933333333334,1,2,"[0, 1]",,All of the symbols are stars.,"[0, 0, 0]","[0, 0, 0]",,False,Some of the symbols are circles.,"[5, 7, 1]",False,,0,undefined,"[6, 3, 8]"
,3435,7,1583,"[0, 1]",5 + 2 = ?,2,"[2, 7, 0]",alternative,response,True,0,1,0,,7.839933333333334,1,3,"[1, 0]",,1 + 9 = ?,"[5, 0, 0]","[1, 0, 0]",,True,There is a tick.,"[7, 5, 2]",True,,1,undefined,"[10, 1, 9]"
,3172,7,1192,"[0, 1]",There is a star.,2,"[1, 5, 2]",alternative,response,True,1,1,1,,7.839933333333334,1,1,"[0, 1]",,There is a heart.,"[0, 0, 0]","[0, 0, 0]",,True,There is a club.,"[6, 0, 9]",True,,1,undefined,"[4, 6, 3]"
,6174,7,1406,"[1, 0]",All of the symbols are stars.,0,"[8, 7, 9]",alternative,response,True,1,0,1,,7.839933333333334,1,2,"[0, 1]",,All of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are notes.,"[6, 1, 0]",True,,0,undefined,"[7, 5, 0]"
,6410,7,3979,"[0, 1]",1 + 7 = ?,0,"[2, 8, 4]",alternative,filler,False,1,0,0,,7.839933333333334,1,3,"[1, 0]",,7 + 6 = ?,"[8, 0, 0]","[2, 0, 0]",,False,Some of the symbols are ticks.,"[8, 1, 7]",False,,1,undefined,"[13, 7, 6]"
,3551,7,1570,"[0, 1]",There are six spades.,1,"[5, 7, 1]",alternative,filler,True,0,1,0,,7.839933333333334,1,2,"[1, 0]",,There are six squares.,"[0, 0, 0]","[0, 0, 0]",,True,There are four squares.,"[3, 1, 0]",True,,1,undefined,"[5, 3, 4]"
,3727,7,1337,"[1, 0]",4 + 0 = ?,1,"[2, 8, 0]",alternative,response,False,0,1,0,,7.839933333333334,1,3,"[1, 0]",,7 + 0 = ?,"[7, 0, 0]","[4, 0, 0]",,False,There are four ticks.,"[4, 4, 0]",True,,0,undefined,"[7, 7, 0]"
,3732,7,1737,"[1, 0]",There are four stars.,1,"[5, 8, 3]",alternative,filler,True,0,0,0,,7.839933333333334,1,1,"[1, 0]",,There are four notes.,"[0, 0, 0]","[0, 0, 0]",,True,There are four squares.,"[6, 9, 7]",True,,0,undefined,"[8, 6, 1]"
,5109,7,1557,"[0, 1]",Some of the symbols are circles.,0,"[5, 1, 9]",alternative,filler,True,1,1,1,,7.839933333333334,1,1,"[0, 1]",,Some of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are squares.,"[7, 1, 9]",True,,1,undefined,"[0, 4, 1]"
,3866,7,1256,"[1, 0]",There is a club and a heart.,2,"[2, 5, 6]",alternative,filler,True,1,0,1,,7.839933333333334,1,2,"[0, 1]",,There is a diamond and a square.,"[0, 0, 0]","[0, 0, 0]",,True,There is a tick.,"[1, 4, 3]",True,,0,undefined,"[0, 5, 8]"
,4560,7,1241,"[0, 1]",There are four stars.,1,"[8, 1, 5]",alternative,response,True,1,1,1,,7.839933333333334,1,0,"[0, 1]",,There are four stars.,"[0, 0, 0]","[0, 0, 0]",,True,There are four notes.,"[6, 4, 1]",True,,1,undefined,"[6, 3, 1]"
,3616,7,1673,"[0, 1]",There is a tick and a diamond.,2,"[3, 1, 2]",alternative,filler,True,0,1,0,,7.839933333333334,1,2,"[1, 0]",,There is a note and a square.,"[0, 0, 0]","[0, 0, 0]",,True,There is a spade.,"[2, 0, 8]",True,,1,undefined,"[8, 5, 6]"
,2750,7,779,"[1, 0]",All of the symbols are triangles.,0,"[6, 4, 3]",alternative,response,True,1,0,1,,7.839933333333334,0,2,"[0, 1]",,All of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are stars.,"[9, 2, 6]",True,,0,undefined,"[0, 9, 5]"
,9090,7,3409,"[1, 0]",There is a circle and a note.,2,"[4, 8, 9]",alternative,response,True,0,0,0,,7.839933333333334,1,2,"[1, 0]",,There is a square and a tick.,"[0, 0, 0]","[0, 0, 0]",,True,There is a heart.,"[7, 8, 9]",True,,0,undefined,"[5, 2, 8]"
,3848,7,1769,"[0, 1]",8 + 7 = ?,2,"[4, 6, 0]",alternative,response,False,1,0,1,,7.839933333333334,1,3,"[0, 1]",,5 + 1 = ?,"[5, 0, 0]","[3, 0, 0]",,False,There is a heart.,"[15, 8, 7]",True,,1,undefined,"[6, 5, 1]"
,5391,7,1256,"[0, 1]",Some of the symbols are stars.,0,"[0, 9, 3]",alternative,response,False,0,0,0,,7.839933333333334,1,1,"[1, 0]",,Some of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",,False,Some of the symbols are diamonds.,"[6, 2, 7]",True,,1,undefined,"[4, 1, 3]"
,3428,7,1428,"[1, 0]",6 + 1 = ?,2,"[9, 7, 0]",alternative,filler,False,0,1,0,,7.839933333333334,1,3,"[1, 0]",,7 + 7 = ?,"[9, 0, 0]","[6, 0, 0]",,False,There is a triangle.,"[7, 6, 1]",True,,0,undefined,"[14, 7, 7]"
,5570,7,3305,"[0, 1]",There are four hearts.,1,"[3, 4, 6]",alternative,response,True,0,1,0,,7.839933333333334,1,1,"[1, 0]",,There are four hearts.,"[0, 0, 0]","[0, 0, 0]",,True,There are four spades.,"[4, 3, 6]",True,,1,undefined,"[4, 0, 8]"
,5196,7,1392,"[0, 1]",There is a tick.,2,"[8, 3, 7]",alternative,filler,True,1,1,1,,7.839933333333334,1,0,"[0, 1]",,There is a square.,"[0, 0, 0]","[0, 0, 0]",,True,There is a note.,"[2, 9, 8]",True,,1,undefined,"[5, 3, 8]"
,3292,7,1018,"[0, 1]",There is a heart and a club.,2,"[7, 0, 3]",alternative,response,True,1,1,1,,7.839933333333334,1,2,"[0, 1]",,There is a tick and a club.,"[0, 0, 0]","[0, 0, 0]",,True,There is a circle.,"[4, 1, 3]",True,,1,undefined,"[2, 1, 7]"
,5146,7,1923,"[0, 1]",There is a note.,2,"[5, 7, 2]",alternative,filler,True,0,1,0,,7.839933333333334,1,0,"[1, 0]",,There is a triangle.,"[0, 0, 0]","[0, 0, 0]",,True,There is a square.,"[8, 2, 5]",True,,1,undefined,"[9, 6, 8]"
,3082,7,884,"[1, 0]",There is a circle.,2,"[5, 3, 9]",alternative,filler,True,1,0,1,,7.839933333333334,1,1,"[0, 1]",,There is a heart.,"[0, 0, 0]","[0, 0, 0]",,True,There is a square.,"[7, 1, 9]",True,,0,undefined,"[4, 3, 6]"
,4322,7,1129,"[1, 0]",Some of the symbols are hearts.,0,"[8, 1, 9]",alternative,response,True,0,0,0,,7.839933333333334,1,1,"[1, 0]",,Some of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are notes.,"[4, 8, 6]",True,,0,undefined,"[3, 4, 6]"
,3077,7,1008,"[0, 1]",There is a note.,2,"[0, 7, 5]",alternative,filler,True,1,1,1,,7.839933333333334,1,1,"[0, 1]",,There is a heart.,"[0, 0, 0]","[0, 0, 0]",,True,There is a diamond.,"[8, 0, 4]",True,,1,undefined,"[4, 7, 9]"
,4661,7,1272,"[1, 0]",There are six triangles.,1,"[5, 8, 0]",alternative,response,True,1,0,1,,7.839933333333334,1,2,"[0, 1]",,There are six clubs.,"[0, 0, 0]","[0, 0, 0]",,True,There are four squares.,"[9, 0, 3]",True,,0,undefined,"[1, 6, 5]"
,3630,7,1817,"[0, 1]",0 + 7 = ?,2,"[8, 6, 1]",alternative,filler,True,0,1,0,,7.839933333333334,1,3,"[1, 0]",,0 + 3 = ?,"[4, 0, 0]","[8, 0, 0]",,True,There is a note.,"[7, 0, 7]",True,,1,undefined,"[3, 0, 3]"
