Answer.time_in_minutes,image,workerid,primeType,pTChoice,response_rt,goodPTChoice,goodPOChoice,pTwrongAnswer,responseSymbols,audio,correctPTChoice,response,responseSentence,block_rt,pOSymbols,responseChoice,trial_type,primeOShuffle,correctPChoices,btwncondition,pOChoice,pTSentence,slide_number,pTSymbols,slide_type,correctPOChoice,pOSentence,primeStrength,pOwrongAnswer,primeTShuffle,Answer.condition
15.38715,Patricia,7,,,,,,,,,,"[0, 'Patricia']",,,,,,,,,,,1,,bot_check,,,,,,undefined
15.38715,,7,1,0,4404,0,1,"[0, 0, 0]","[7, 6, 9]",,True,,There are four circles.,13924,"[6, 1, 3]",1,response,"[0, 1]",True,exh-clausal,1,"There are four circles, but there are no more than four circles.",,"[7, 3, 1]",,True,"There are four stars, but there are no more than four stars.",2,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,2,1,6735,1,1,"[5, 0, 0]","[1, 9, 4]",,True,,There is a club.,10288,"[11, 4, 7]",1,filler,"[0, 1]",False,exh-clausal,0,3 + 1 = ?,,"[4, 3, 1]",,False,4 + 7 = ?,3,"[9, 0, 0]","[0, 1]",undefined
15.38715,,7,1,0,4128,0,0,"[0, 0, 0]","[5, 3, 4]",,True,,There are four squares.,10099,"[0, 2, 8]",1,filler,"[1, 0]",True,exh-clausal,0,There are four stars.,,"[6, 0, 3]",,True,There are four diamonds.,1,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,2,1,4443,1,0,"[0, 0, 0]","[4, 1, 3]",,True,,There is a heart.,8787,"[4, 7, 0]",1,response,"[1, 0]",True,exh-clausal,0,There is a tick.,,"[2, 4, 8]",,True,There is a heart.,1,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,0,0,4066,1,0,"[0, 0, 0]","[4, 3, 1]",,False,,Some of the symbols are hearts.,9367,"[4, 3, 2]",1,filler,"[1, 0]",False,exh-clausal,1,Some of the symbols are spades.,,"[3, 7, 1]",,False,Some of the symbols are hearts.,1,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,2,0,7315,0,1,"[0, 0, 0]","[8, 9, 2]",,True,,There is a note.,16824,"[6, 9, 7]",1,response,"[0, 1]",True,exh-clausal,1,There is a circle.,,"[7, 1, 4]",,True,There is a star.,0,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,2,1,2377,1,0,"[0, 0, 0]","[5, 2, 4]",,True,,There is a square.,17317,"[2, 9, 5]",1,filler,"[1, 0]",True,exh-clausal,0,There is a heart.,,"[4, 1, 2]",,True,There is a tick.,0,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,0,0,2558,0,0,"[0, 0, 0]","[7, 4, 0]",,True,,Some of the symbols are circles.,9019,"[6, 1, 0]",0,response,"[1, 0]",True,exh-clausal,0,Some of the symbols are notes.,,"[8, 5, 1]",,True,Some of the symbols are stars.,0,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,2,1,3593,1,1,"[0, 0, 0]","[6, 5, 7]",,True,,There is a star.,8665,"[6, 4, 8]",1,response,"[0, 1]",True,exh-clausal,1,There is a star.,,"[6, 4, 3]",,True,There is a star.,1,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,1,0,2206,0,1,"[0, 0, 0]","[5, 9, 7]",,True,,There are four squares.,6595,"[8, 1, 0]",1,response,"[0, 1]",True,exh-clausal,1,There are four hearts.,,"[4, 6, 3]",,True,There are four notes.,1,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,2,1,2742,1,1,"[0, 0, 0]","[0, 5, 1]",,True,,There is a diamond.,14111,"[1, 0, 2]",1,response,"[0, 1]",True,exh-clausal,1,"There is a square, but there is nothing besides a square.",,"[5, 4, 8]",,True,"There is a club, but there is nothing besides a club.",2,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,1,0,2769,0,1,"[0, 0, 0]","[3, 9, 2]",,True,,There are four spades.,17089,"[3, 9, 0]",1,filler,"[0, 1]",True,exh-clausal,1,There are four clubs.,,"[1, 3, 0]",,True,There are four spades.,0,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,2,1,3298,1,1,"[0, 0, 0]","[7, 9, 3]",,True,,There is a circle.,8789,"[1, 4, 0]",1,response,"[0, 1]",True,exh-clausal,1,There is a circle.,,"[7, 6, 8]",,True,There is a club.,0,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,2,0,3004,1,1,"[2, 0, 0]","[1, 7, 9]",,False,,There is a club.,7555,"[10, 8, 2]",1,response,"[0, 1]",False,exh-clausal,1,7 + 1 = ?,,"[8, 7, 1]",,True,8 + 2 = ?,3,"[4, 0, 0]","[0, 1]",undefined
15.38715,,7,1,1,2377,1,1,"[5, 0, 0]","[6, 8, 9]",,True,,There are four stars.,7037,"[11, 6, 5]",1,response,"[0, 1]",False,exh-clausal,0,1 + 9 = ?,,"[10, 1, 9]",,False,6 + 5 = ?,3,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,2,0,2726,0,0,"[5, 0, 0]","[6, 2, 9]",,True,,There is a star.,7563,"[14, 7, 7]",1,response,"[1, 0]",False,exh-clausal,1,9 + 7 = ?,,"[16, 9, 7]",,False,7 + 7 = ?,3,"[4, 0, 0]","[1, 0]",undefined
15.38715,,7,2,1,1991,1,1,"[0, 0, 0]","[9, 6, 8]",,True,,There is a triangle.,6418,"[5, 7, 8]",1,response,"[0, 1]",True,exh-clausal,1,There is a triangle.,,"[9, 3, 8]",,True,There is a square.,0,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,0,0,2915,1,0,"[0, 0, 0]","[9, 2, 8]",,False,,Some of the symbols are triangles.,7337,"[8, 2, 6]",0,response,"[1, 0]",False,exh-clausal,1,0 + 3 = ?,,"[3, 0, 3]",,False,2 + 6 = ?,3,"[6, 0, 0]","[0, 1]",undefined
15.38715,,7,0,0,3921,0,1,"[0, 0, 0]","[2, 8, 4]",,True,,Some of the symbols are ticks.,8978,"[7, 0, 7]",0,response,"[0, 1]",True,exh-clausal,1,4 + 9 = ?,,"[13, 4, 9]",,True,0 + 7 = ?,3,"[1, 0, 0]","[1, 0]",undefined
15.38715,,7,0,1,2504,1,1,"[0, 0, 0]","[6, 2, 3]",,True,,Some of the symbols are stars.,19006,"[6, 7, 8]",0,response,"[0, 1]",True,exh-clausal,1,"Some of the symbols are clubs, but not all of them are clubs.",,"[1, 0, 2]",,True,"Some of the symbols are stars, but not all of them are stars.",2,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,0,1,2966,1,1,"[0, 0, 0]","[9, 5, 3]",,True,,Some of the symbols are triangles.,8070,"[4, 3, 1]",1,filler,"[0, 1]",False,exh-clausal,0,6 + 7 = ?,,"[13, 6, 7]",,False,3 + 1 = ?,3,"[3, 0, 0]","[0, 1]",undefined
15.38715,,7,0,0,5567,0,1,"[4, 0, 0]","[6, 3, 2]",,True,,Some of the symbols are stars.,14626,"[14, 8, 6]",1,filler,"[0, 1]",True,exh-clausal,1,3 + 3 = ?,,"[6, 3, 3]",,True,8 + 6 = ?,3,"[6, 0, 0]","[1, 0]",undefined
15.38715,,7,0,1,4035,1,0,"[0, 0, 0]","[7, 9, 0]",,True,,Some of the symbols are circles.,18749,"[9, 7, 4]",1,filler,"[1, 0]",True,exh-clausal,0,"Some of the symbols are triangles, but not all of them are triangles.",,"[9, 6, 8]",,True,"Some of the symbols are triangles, but not all of them are triangles.",2,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,2,0,4125,1,0,"[0, 0, 0]","[0, 6, 8]",,False,,There is a diamond.,15386,"[4, 1, 7]",1,filler,"[1, 0]",False,exh-clausal,0,"There is a square, but there is nothing besides a square.",,"[5, 6, 7]",,True,"There is a heart, but there is nothing besides a heart.",2,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,1,1,1377,1,0,"[0, 0, 0]","[4, 5, 2]",,True,,There are four hearts.,5113,"[1, 3, 8]",0,response,"[1, 0]",True,exh-clausal,0,There are four diamonds.,,"[0, 1, 9]",,True,There are four clubs.,0,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,2,1,2782,0,0,"[0, 0, 0]","[8, 1, 5]",,False,,There is a note.,6672,"[9, 2, 6]",1,filler,"[1, 0]",False,exh-clausal,1,"There is a heart, but there is nothing besides a heart.",,"[4, 6, 1]",,False,"There is a triangle, but there is nothing besides a triangle.",2,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,2,1,3383,1,0,"[0, 0, 0]","[9, 6, 2]",,True,,There is a triangle.,7132,"[4, 8, 6]",1,response,"[1, 0]",False,exh-clausal,1,"There is a square, but there is nothing besides a square.",,"[5, 1, 8]",,False,"There is a heart, but there is nothing besides a heart.",2,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,1,0,3346,0,0,"[0, 0, 0]","[8, 9, 2]",,True,,There are four notes.,15958,"[7, 0, 2]",1,response,"[1, 0]",True,exh-clausal,0,"There are four hearts, but there are no more than four hearts.",,"[4, 7, 0]",,True,"There are four circles, but there are no more than four circles.",2,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,1,0,2125,0,0,"[0, 0, 0]","[4, 7, 3]",,True,,There are four hearts.,5486,"[2, 9, 8]",1,filler,"[1, 0]",True,exh-clausal,0,"There are four spades, but there are no more than four spades.",,"[3, 7, 9]",,True,"There are four ticks, but there are no more than four ticks.",2,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,1,1,1667,1,0,"[4, 0, 0]","[6, 0, 5]",,True,,There are four stars.,5923,"[10, 8, 2]",1,filler,"[1, 0]",True,exh-clausal,0,9 + 5 = ?,,"[14, 9, 5]",,True,8 + 2 = ?,3,"[2, 0, 0]","[0, 1]",undefined
15.38715,,7,2,1,4300,0,1,"[9, 0, 0]","[8, 3, 2]",,False,,There is a note.,7797,"[5, 3, 2]",1,filler,"[0, 1]",False,exh-clausal,0,9 + 8 = ?,,"[17, 9, 8]",,False,3 + 2 = ?,3,"[7, 0, 0]","[1, 0]",undefined
15.38715,,7,0,0,4625,1,1,"[4, 0, 0]","[4, 8, 9]",,False,,Some of the symbols are hearts.,7769,"[12, 9, 3]",1,filler,"[0, 1]",False,exh-clausal,0,2 + 2 = ?,,"[4, 2, 2]",,False,9 + 3 = ?,3,"[6, 0, 0]","[0, 1]",undefined
15.38715,,7,1,1,1815,1,1,"[0, 0, 0]","[5, 4, 9]",,True,,There are four squares.,6475,"[5, 7, 1]",1,filler,"[0, 1]",True,exh-clausal,1,There are four notes.,,"[8, 3, 4]",,True,There are four squares.,0,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,1,0,1439,0,0,"[0, 0, 0]","[5, 9, 8]",,True,,There are four squares.,4571,"[2, 3, 0]",0,response,"[1, 0]",True,exh-clausal,0,There are four triangles.,,"[9, 1, 7]",,True,There are four ticks.,0,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,2,1,1916,1,0,"[0, 0, 0]","[2, 0, 4]",,True,,There is a tick.,6254,"[2, 8, 7]",1,filler,"[1, 0]",False,exh-clausal,1,"There is a diamond, but there is nothing besides a diamond.",,"[0, 3, 2]",,False,"There is a tick, but there is nothing besides a tick.",2,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,0,1,1716,1,0,"[0, 0, 0]","[4, 6, 0]",,True,,Some of the symbols are hearts.,48911,"[4, 6, 2]",1,filler,"[1, 0]",False,exh-clausal,1,Some of the symbols are diamonds.,,"[0, 9, 4]",,False,Some of the symbols are hearts.,0,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,0,1,1396,0,0,"[0, 0, 0]","[9, 3, 6]",,False,,Some of the symbols are triangles.,14505,"[5, 6, 2]",1,filler,"[1, 0]",False,exh-clausal,1,Some of the symbols are hearts.,,"[4, 8, 0]",,False,Some of the symbols are squares.,1,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,1,0,3769,0,1,"[0, 0, 0]","[6, 3, 0]",,True,,There are four stars.,10314,"[8, 7, 1]",1,response,"[0, 1]",True,exh-clausal,1,There are four notes.,,"[8, 7, 1]",,True,There are four notes.,0,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,1,1,1463,1,0,"[0, 0, 0]","[1, 4, 2]",,True,,There are four clubs.,6421,"[0, 8, 4]",1,filler,"[1, 0]",True,exh-clausal,0,There are four stars.,,"[6, 7, 8]",,True,There are four diamonds.,0,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,0,0,4297,0,1,"[0, 0, 0]","[4, 7, 8]",,True,,Some of the symbols are hearts.,7628,"[5, 2, 6]",0,response,"[0, 1]",True,exh-clausal,1,"Some of the symbols are diamonds, but not all of them are diamonds.",,"[0, 6, 7]",,True,"Some of the symbols are squares, but not all of them are squares.",2,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,2,0,1152,0,1,"[0, 0, 0]","[3, 4, 8]",,True,,There is a spade.,3690,"[4, 7, 5]",1,filler,"[0, 1]",True,exh-clausal,1,There is a square.,,"[5, 9, 1]",,True,There is a heart.,1,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,1,0,1704,1,0,"[1, 0, 0]","[6, 5, 3]",,False,,There are four stars.,5889,"[13, 9, 4]",0,response,"[1, 0]",False,exh-clausal,1,6 + 9 = ?,,"[15, 6, 9]",,False,9 + 4 = ?,3,"[2, 0, 0]","[0, 1]",undefined
15.38715,,7,0,1,1685,0,1,"[0, 0, 0]","[4, 8, 0]",,False,,Some of the symbols are hearts.,6733,"[5, 0, 3]",0,response,"[0, 1]",False,exh-clausal,0,Some of the symbols are circles.,,"[7, 6, 3]",,False,Some of the symbols are squares.,1,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,0,1,1031,0,0,"[0, 0, 0]","[5, 1, 7]",,False,,Some of the symbols are squares.,3460,"[2, 1, 8]",0,response,"[1, 0]",False,exh-clausal,1,Some of the symbols are circles.,,"[7, 0, 2]",,False,Some of the symbols are ticks.,1,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,0,0,1329,0,1,"[0, 0, 0]","[1, 7, 6]",,True,,Some of the symbols are clubs.,4864,"[4, 9, 0]",0,response,"[0, 1]",True,exh-clausal,1,Some of the symbols are ticks.,,"[2, 5, 1]",,True,Some of the symbols are hearts.,0,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,1,1,1668,0,0,"[4, 0, 0]","[9, 6, 1]",,False,,There are four triangles.,5685,"[12, 9, 3]",0,response,"[1, 0]",False,exh-clausal,0,8 + 7 = ?,,"[15, 8, 7]",,True,9 + 3 = ?,3,"[3, 0, 0]","[1, 0]",undefined
15.38715,,7,1,0,1239,0,0,"[0, 0, 0]","[5, 1, 8]",,True,,There are four squares.,3921,"[2, 7, 3]",0,response,"[1, 0]",True,exh-clausal,0,There are four clubs.,,"[1, 0, 3]",,True,There are four ticks.,1,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,0,0,1320,0,1,"[0, 0, 0]","[8, 5, 6]",,True,,Some of the symbols are notes.,5132,"[8, 6, 9]",0,filler,"[0, 1]",False,exh-clausal,0,"Some of the symbols are squares, but not all of them are squares.",,"[5, 4, 7]",,False,"Some of the symbols are notes, but not all of them are notes.",2,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,2,1,1931,1,1,"[0, 0, 0]","[3, 2, 6]",,True,,There is a spade.,8596,"[3, 6, 2]",1,response,"[0, 1]",True,exh-clausal,1,There is a note.,,"[8, 4, 1]",,True,There is a spade.,1,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,2,1,2739,1,0,"[0, 0, 0]","[6, 3, 0]",,True,,There is a star.,9590,"[1, 0, 8]",1,response,"[1, 0]",True,exh-clausal,0,There is a spade.,,"[3, 7, 4]",,True,There is a club.,0,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,2,0,2027,0,1,"[9, 0, 0]","[6, 7, 0]",,True,,There is a star.,5958,"[6, 5, 1]",1,filler,"[0, 1]",True,exh-clausal,1,8 + 4 = ?,,"[12, 8, 4]",,True,5 + 1 = ?,3,"[7, 0, 0]","[1, 0]",undefined
15.38715,,7,0,0,1640,1,1,"[2, 0, 0]","[2, 7, 5]",,False,,Some of the symbols are ticks.,4365,"[7, 5, 2]",0,response,"[0, 1]",False,exh-clausal,1,1 + 7 = ?,,"[8, 1, 7]",,True,5 + 2 = ?,3,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,1,0,1351,0,0,"[0, 0, 0]","[5, 1, 6]",,True,,There are four squares.,7808,"[0, 1, 7]",1,filler,"[1, 0]",True,exh-clausal,0,"There are four spades, but there are no more than four spades.",,"[3, 4, 7]",,True,"There are four diamonds, but there are no more than four diamonds.",2,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,2,1,4123,0,1,"[9, 0, 0]","[6, 3, 5]",,False,,There is a star.,11018,"[12, 3, 9]",1,response,"[0, 1]",False,exh-clausal,0,8 + 6 = ?,,"[14, 8, 6]",,False,3 + 9 = ?,3,"[2, 0, 0]","[1, 0]",undefined
15.38715,,7,2,1,1906,0,0,"[0, 0, 0]","[4, 0, 2]",,False,,There is a heart.,5454,"[6, 4, 8]",1,filler,"[1, 0]",False,exh-clausal,0,"There is a triangle, but there is nothing besides a triangle.",,"[9, 4, 2]",,True,"There is a star, but there is nothing besides a star.",2,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,0,1,4231,1,1,"[0, 0, 0]","[5, 9, 8]",,True,,Some of the symbols are squares.,8696,"[6, 7, 2]",1,filler,"[0, 1]",True,exh-clausal,1,Some of the symbols are circles.,,"[7, 2, 4]",,True,Some of the symbols are stars.,0,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,1,0,1644,0,1,"[1, 0, 0]","[3, 9, 5]",,True,,There are four spades.,4766,"[6, 6, 0]",1,filler,"[0, 1]",True,exh-clausal,1,1 + 8 = ?,,"[9, 1, 8]",,True,6 + 0 = ?,3,"[2, 0, 0]","[1, 0]",undefined
15.38715,,7,1,0,1112,0,1,"[0, 0, 0]","[7, 3, 0]",,True,,There are four circles.,4133,"[1, 7, 5]",1,filler,"[0, 1]",True,exh-clausal,1,There are four stars.,,"[6, 1, 8]",,True,There are four clubs.,0,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,2,1,1378,1,0,"[0, 0, 0]","[8, 7, 3]",,True,,There is a note.,4154,"[9, 0, 5]",1,filler,"[1, 0]",True,exh-clausal,0,There is a triangle.,,"[9, 0, 2]",,True,There is a triangle.,0,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,2,1,2460,1,1,"[0, 0, 0]","[3, 0, 2]",,True,,There is a spade.,6058,"[5, 9, 3]",1,filler,"[0, 1]",True,exh-clausal,1,There is a star.,,"[6, 4, 7]",,True,There is a square.,1,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,0,1,2176,1,0,"[0, 0, 0]","[4, 8, 6]",,True,,Some of the symbols are hearts.,9702,"[5, 0, 7]",0,response,"[1, 0]",True,exh-clausal,0,"Some of the symbols are triangles, but not all of them are triangles.",,"[9, 8, 7]",,True,"Some of the symbols are squares, but not all of them are squares.",2,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,1,0,2502,0,0,"[0, 0, 0]","[3, 7, 8]",,True,,There are four spades.,5886,"[9, 1, 5]",0,response,"[1, 0]",True,exh-clausal,0,There are four stars.,,"[6, 3, 8]",,True,There are four triangles.,1,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,0,1,4523,1,0,"[0, 0, 0]","[8, 0, 6]",,True,,Some of the symbols are notes.,15756,"[0, 8, 2]",1,filler,"[1, 0]",True,exh-clausal,0,Some of the symbols are squares.,,"[5, 9, 0]",,True,Some of the symbols are diamonds.,1,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,2,1,2159,1,1,"[0, 0, 0]","[7, 9, 0]",,True,,There is a circle.,4869,"[6, 1, 5]",1,filler,"[0, 1]",True,exh-clausal,1,There is a triangle.,,"[9, 5, 8]",,True,There is a star.,1,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,2,0,1659,0,1,"[0, 0, 0]","[5, 7, 9]",,True,,There is a square.,5279,"[2, 1, 3]",1,response,"[0, 1]",True,exh-clausal,1,"There is a tick, but there is nothing besides a tick.",,"[2, 7, 3]",,True,"There is a tick, but there is nothing besides a tick.",2,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,2,0,1731,0,1,"[2, 0, 0]","[3, 9, 7]",,True,,There is a spade.,10009,"[8, 4, 4]",1,filler,"[0, 1]",True,exh-clausal,1,9 + 8 = ?,,"[17, 9, 8]",,True,4 + 4 = ?,3,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,1,0,1918,0,0,"[0, 0, 0]","[2, 0, 8]",,True,,There are four ticks.,5428,"[5, 7, 3]",1,filler,"[1, 0]",True,exh-clausal,0,There are four ticks.,,"[2, 5, 8]",,True,There are four squares.,1,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,2,1,2291,1,1,"[0, 0, 0]","[7, 2, 4]",,True,,There is a circle.,5821,"[6, 8, 7]",1,filler,"[0, 1]",True,exh-clausal,1,There is a club.,,"[1, 7, 4]",,True,There is a star.,0,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,1,1,1412,1,1,"[5, 0, 0]","[3, 6, 2]",,True,,There are four spades.,6320,"[9, 9, 0]",1,filler,"[0, 1]",False,exh-clausal,0,1 + 3 = ?,,"[4, 1, 3]",,False,9 + 0 = ?,3,"[5, 0, 0]","[0, 1]",undefined
15.38715,,7,0,1,3595,0,0,"[5, 0, 0]","[4, 7, 9]",,False,,Some of the symbols are hearts.,6225,"[6, 6, 0]",1,filler,"[1, 0]",False,exh-clausal,0,0 + 2 = ?,,"[2, 0, 2]",,True,6 + 0 = ?,3,"[2, 0, 0]","[1, 0]",undefined
15.38715,,7,2,0,4390,0,1,"[0, 0, 0]","[1, 2, 5]",,True,,There is a club.,7354,"[7, 4, 5]",1,filler,"[0, 1]",True,exh-clausal,1,There is a square.,,"[5, 4, 6]",,True,There is a circle.,1,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,0,1,2804,1,1,"[0, 0, 0]","[6, 3, 5]",,True,,Some of the symbols are stars.,6385,"[8, 4, 3]",1,filler,"[0, 1]",False,exh-clausal,0,"Some of the symbols are notes, but not all of them are notes.",,"[8, 1, 0]",,False,"Some of the symbols are notes, but not all of them are notes.",2,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,2,1,2147,1,0,"[1, 0, 0]","[6, 2, 3]",,True,,There is a star.,5180,"[6, 6, 0]",1,response,"[1, 0]",True,exh-clausal,0,8 + 1 = ?,,"[9, 8, 1]",,True,6 + 0 = ?,3,"[9, 0, 0]","[0, 1]",undefined
15.38715,,7,0,1,7155,1,0,"[0, 0, 0]","[0, 6, 7]",,True,,Some of the symbols are diamonds.,16299,"[3, 0, 1]",1,response,"[1, 0]",True,exh-clausal,0,Some of the symbols are spades.,,"[3, 5, 6]",,True,Some of the symbols are spades.,1,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,0,1,1586,1,0,"[0, 0, 0]","[1, 3, 4]",,True,,Some of the symbols are clubs.,5112,"[2, 3, 6]",0,response,"[1, 0]",True,exh-clausal,0,Some of the symbols are stars.,,"[6, 5, 0]",,True,Some of the symbols are ticks.,1,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,0,0,2199,0,0,"[0, 0, 0]","[8, 6, 1]",,True,,Some of the symbols are notes.,9650,"[9, 5, 3]",0,response,"[1, 0]",True,exh-clausal,0,Some of the symbols are triangles.,,"[9, 7, 2]",,True,Some of the symbols are triangles.,0,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,2,1,2058,1,0,"[0, 0, 0]","[4, 8, 0]",,True,,There is a heart.,8171,"[8, 4, 9]",1,filler,"[1, 0]",True,exh-clausal,0,There is a tick.,,"[2, 6, 0]",,True,There is a note.,0,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,0,0,1342,1,0,"[0, 0, 0]","[1, 9, 7]",,False,,Some of the symbols are clubs.,8167,"[8, 7, 1]",0,response,"[1, 0]",False,exh-clausal,1,"Some of the symbols are hearts, but not all of them are hearts.",,"[4, 0, 9]",,False,"Some of the symbols are notes, but not all of them are notes.",2,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,1,1,1172,1,0,"[0, 0, 0]","[7, 8, 0]",,True,,There are four circles.,4459,"[7, 4, 2]",1,filler,"[1, 0]",True,exh-clausal,0,"There are four ticks, but there are no more than four ticks.",,"[2, 3, 7]",,True,"There are four circles, but there are no more than four circles.",2,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,1,1,1620,0,0,"[0, 0, 0]","[8, 3, 4]",,False,,There are four notes.,4433,"[8, 2, 6]",0,response,"[1, 0]",False,exh-clausal,0,0 + 6 = ?,,"[6, 0, 6]",,True,2 + 6 = ?,3,"[9, 0, 0]","[1, 0]",undefined
15.38715,,7,1,1,1560,1,1,"[0, 0, 0]","[6, 8, 1]",,True,,There are four stars.,4760,"[5, 2, 6]",0,response,"[0, 1]",True,exh-clausal,1,There are four squares.,,"[5, 7, 6]",,True,There are four squares.,1,"[0, 0, 0]","[0, 1]",undefined
15.38715,,7,0,0,3432,0,1,"[0, 0, 0]","[9, 0, 2]",,True,,Some of the symbols are triangles.,8382,"[9, 7, 8]",0,filler,"[0, 1]",True,exh-clausal,1,Some of the symbols are squares.,,"[5, 9, 7]",,True,Some of the symbols are triangles.,0,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,0,0,1252,0,1,"[0, 0, 0]","[8, 0, 9]",,True,,Some of the symbols are notes.,6930,"[3, 1, 8]",0,response,"[0, 1]",True,exh-clausal,1,Some of the symbols are stars.,,"[6, 2, 4]",,True,Some of the symbols are spades.,0,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,1,0,1125,0,0,"[0, 0, 0]","[9, 0, 2]",,True,,There are four triangles.,3579,"[5, 0, 8]",0,filler,"[1, 0]",True,exh-clausal,0,There are four notes.,,"[8, 9, 2]",,True,There are four squares.,1,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,1,1,1612,1,1,"[8, 0, 0]","[8, 7, 0]",,True,,There are four notes.,7383,"[10, 1, 9]",1,filler,"[0, 1]",False,exh-clausal,0,9 + 5 = ?,,"[14, 9, 5]",,False,1 + 9 = ?,3,"[7, 0, 0]","[0, 1]",undefined
15.38715,,7,0,0,2030,1,0,"[6, 0, 0]","[2, 9, 5]",,False,,Some of the symbols are ticks.,5952,"[15, 8, 7]",0,response,"[1, 0]",False,exh-clausal,1,8 + 6 = ?,,"[14, 8, 6]",,False,8 + 7 = ?,3,"[8, 0, 0]","[0, 1]",undefined
15.38715,,7,1,0,1861,0,1,"[0, 0, 0]","[5, 2, 6]",,True,,There are four squares.,7742,"[3, 8, 2]",0,response,"[0, 1]",True,exh-clausal,1,"There are four stars, but there are no more than four stars.",,"[6, 8, 0]",,True,"There are four spades, but there are no more than four spades.",2,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,1,0,1113,0,1,"[0, 0, 0]","[5, 3, 0]",,True,,There are four squares.,4167,"[0, 6, 5]",1,filler,"[0, 1]",True,exh-clausal,1,"There are four spades, but there are no more than four spades.",,"[3, 0, 1]",,True,"There are four diamonds, but there are no more than four diamonds.",2,"[0, 0, 0]","[1, 0]",undefined
15.38715,,7,2,0,1285,0,0,"[0, 0, 0]","[0, 6, 3]",,True,,There is a diamond.,5195,"[3, 7, 2]",1,response,"[1, 0]",True,exh-clausal,0,There is a circle.,,"[7, 3, 2]",,True,There is a spade.,1,"[0, 0, 0]","[1, 0]",undefined
