correctPOChoice,pTChoice,primeStrength,pOSentence,responseSentence,response_rt,correctPChoices,primeType,Answer.time_in_minutes,pTSymbols,responseSymbols,trial_type,goodPTChoice,correctPTChoice,primeTShuffle,pTwrongAnswer,slide_number,pOSymbols,block_rt,goodPOChoice,audio,Answer.condition,slide_type,btwncondition,pOwrongAnswer,responseChoice,response,pTSentence,image,primeOShuffle,workerid,pOChoice
True,0,0,There is a heart.,There is a spade.,2445,True,2,12.493883333333333,"[2, 4, 5]","[3, 6, 4]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[4, 0, 2]",6497,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a tick.,,"[1, 0]",9,0
True,1,0,Some of the symbols are clubs.,Some of the symbols are clubs.,2805,True,0,12.493883333333333,"[3, 4, 0]","[1, 8, 2]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[1, 7, 0]",7520,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are spades.,,"[0, 1]",9,1
True,1,1,There is a diamond.,There is a spade.,2348,True,2,12.493883333333333,"[1, 7, 3]","[3, 1, 6]",response,1,True,"[0, 1]","[0, 0, 0]",,"[0, 7, 6]",6158,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a club.,,"[0, 1]",9,1
True,1,0,There is a square.,There is a spade.,2000,True,2,12.493883333333333,"[1, 5, 9]","[3, 1, 4]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[5, 2, 1]",6135,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a club.,,"[1, 0]",9,0
True,1,0,Some of the symbols are circles.,Some of the symbols are spades.,2459,True,0,12.493883333333333,"[3, 0, 2]","[3, 7, 0]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[7, 4, 1]",7336,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are spades.,,"[1, 0]",9,0
True,1,0,Some of the symbols are diamonds.,Some of the symbols are triangles.,2519,True,0,12.493883333333333,"[6, 3, 1]","[9, 4, 1]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[0, 5, 9]",7801,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are stars.,,"[1, 0]",9,0
True,0,2,"There are four stars, but there are no more than four stars.",There are four hearts.,2375,True,1,12.493883333333333,"[8, 0, 3]","[4, 1, 6]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[6, 7, 3]",8175,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four notes, but there are no more than four notes.",,"[0, 1]",9,1
True,0,1,There are four circles.,There are four circles.,2222,True,1,12.493883333333333,"[5, 2, 0]","[7, 9, 1]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[7, 3, 1]",6117,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four squares.,,"[0, 1]",9,1
True,1,0,Some of the symbols are squares.,Some of the symbols are ticks.,1827,True,0,12.493883333333333,"[0, 6, 1]","[2, 9, 8]",response,1,True,"[0, 1]","[0, 0, 0]",,"[5, 8, 3]",5609,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are diamonds.,,"[0, 1]",9,1
True,1,3,2 + 8 = ?,There is a note.,3369,False,2,12.493883333333333,"[7, 6, 1]","[8, 5, 9]",response,0,False,"[1, 0]","[5, 0, 0]",,"[10, 2, 8]",7775,0,,undefined,,exh-clausal,"[4, 0, 0]",0,,6 + 1 = ?,,"[1, 0]",9,0
False,1,0,There is a spade.,There is a spade.,3027,False,2,12.493883333333333,"[6, 3, 4]","[3, 9, 0]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[3, 1, 7]",8823,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a star.,,"[1, 0]",9,1
True,1,0,There are four notes.,There are four ticks.,2053,True,1,12.493883333333333,"[4, 2, 1]","[2, 6, 8]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[8, 4, 5]",5777,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four hearts.,,"[1, 0]",9,0
True,0,0,Some of the symbols are stars.,Some of the symbols are ticks.,1821,True,0,12.493883333333333,"[3, 2, 1]","[2, 5, 8]",response,0,True,"[1, 0]","[0, 0, 0]",,"[6, 3, 5]",6672,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are spades.,,"[0, 1]",9,1
True,1,3,4 + 5 = ?,There is a note.,1988,False,2,12.493883333333333,"[1, 0, 1]","[8, 7, 5]",response,0,False,"[1, 0]","[0, 0, 0]",,"[9, 4, 5]",5401,0,,undefined,,exh-clausal,"[4, 0, 0]",0,,0 + 1 = ?,,"[1, 0]",9,0
True,0,0,There is a square.,There is a heart.,1797,True,2,12.493883333333333,"[5, 3, 7]","[4, 5, 9]",response,0,True,"[1, 0]","[0, 0, 0]",,"[5, 6, 0]",5792,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a square.,,"[0, 1]",9,1
True,1,2,"Some of the symbols are stars, but not all of them are stars.",Some of the symbols are hearts.,2737,True,0,12.493883333333333,"[7, 4, 5]","[4, 7, 8]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[6, 7, 5]",9508,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"Some of the symbols are circles, but not all of them are circles.",,"[1, 0]",9,0
True,1,2,"There is a triangle, but there is nothing besides a triangle.",There is a spade.,2472,True,2,12.493883333333333,"[0, 7, 2]","[3, 4, 9]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[9, 3, 7]",8422,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There is a diamond, but there is nothing besides a diamond.",,"[0, 1]",9,1
True,0,0,There are four diamonds.,There are four clubs.,1702,True,1,12.493883333333333,"[4, 0, 6]","[1, 0, 5]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[0, 8, 3]",5743,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four hearts.,,"[0, 1]",9,1
True,1,1,There are four circles.,There are four notes.,2317,True,1,12.493883333333333,"[1, 8, 4]","[8, 2, 1]",response,1,True,"[0, 1]","[0, 0, 0]",,"[7, 2, 1]",6983,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There are four clubs.,,"[1, 0]",9,0
True,1,1,There are four hearts.,There are four ticks.,2348,True,1,12.493883333333333,"[2, 3, 4]","[2, 8, 9]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[4, 8, 1]",6415,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four ticks.,,"[0, 1]",9,1
True,0,2,"There is a tick, but there is nothing besides a tick.",There is a triangle.,2399,True,2,12.493883333333333,"[5, 7, 1]","[9, 3, 7]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[2, 5, 1]",6507,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There is a square, but there is nothing besides a square.",,"[1, 0]",9,0
True,1,1,There are four hearts.,There are four squares.,2227,True,1,12.493883333333333,"[9, 4, 7]","[5, 9, 7]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[4, 7, 5]",5661,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four triangles.,,"[1, 0]",9,0
True,0,1,There is a club.,There is a star.,3397,True,2,12.493883333333333,"[8, 5, 9]","[6, 7, 5]",response,0,True,"[1, 0]","[0, 0, 0]",,"[1, 2, 5]",9825,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a note.,,"[1, 0]",9,0
True,1,3,4 + 2 = ?,There are four diamonds.,2125,True,1,12.493883333333333,"[17, 8, 9]","[0, 1, 5]",filler,1,True,"[0, 1]","[1, 0, 0]",,"[6, 4, 2]",6969,0,,undefined,,exh-clausal,"[4, 0, 0]",1,,8 + 9 = ?,,"[1, 0]",9,0
True,1,3,6 + 5 = ?,Some of the symbols are squares.,2597,True,0,12.493883333333333,"[12, 8, 4]","[5, 3, 7]",response,1,True,"[0, 1]","[0, 0, 0]",,"[11, 6, 5]",6592,0,,undefined,,exh-clausal,"[2, 0, 0]",1,,8 + 4 = ?,,"[1, 0]",9,0
True,0,3,1 + 2 = ?,There is a note.,2109,True,2,12.493883333333333,"[10, 7, 3]","[8, 5, 9]",filler,0,True,"[1, 0]","[4, 0, 0]",,"[3, 1, 2]",6353,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,7 + 3 = ?,,"[0, 1]",9,1
True,0,1,There is a circle.,There is a circle.,1781,False,2,12.493883333333333,"[5, 3, 1]","[7, 2, 8]",response,1,False,"[0, 1]","[0, 0, 0]",,"[7, 5, 6]",5623,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a square.,,"[1, 0]",9,0
True,0,1,There is a spade.,There is a square.,2327,False,2,12.493883333333333,"[9, 0, 4]","[5, 2, 8]",response,1,False,"[0, 1]","[0, 0, 0]",,"[3, 1, 9]",9449,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a triangle.,,"[1, 0]",9,0
True,1,1,Some of the symbols are spades.,Some of the symbols are circles.,2238,True,0,12.493883333333333,"[0, 6, 5]","[7, 5, 9]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[3, 0, 7]",10202,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are diamonds.,,"[0, 1]",9,1
True,1,0,There is a diamond.,There is a spade.,2058,True,2,12.493883333333333,"[1, 7, 6]","[3, 0, 7]",response,1,True,"[0, 1]","[0, 0, 0]",,"[0, 9, 8]",7285,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a club.,,"[0, 1]",9,1
True,0,2,"Some of the symbols are triangles, but not all of them are triangles.",Some of the symbols are diamonds.,2227,True,0,12.493883333333333,"[9, 7, 8]","[0, 8, 4]",response,0,True,"[1, 0]","[0, 0, 0]",,"[9, 0, 2]",8183,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"Some of the symbols are triangles, but not all of them are triangles.",,"[1, 0]",9,0
True,1,2,"Some of the symbols are notes, but not all of them are notes.",Some of the symbols are spades.,2476,True,0,12.493883333333333,"[1, 3, 5]","[3, 4, 8]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[8, 1, 3]",9162,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"Some of the symbols are clubs, but not all of them are clubs.",,"[1, 0]",9,0
True,1,1,There is a triangle.,There is a spade.,2078,True,2,12.493883333333333,"[4, 0, 3]","[3, 4, 5]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[9, 5, 1]",6042,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a heart.,,"[0, 1]",9,1
True,1,0,There are four squares.,There are four triangles.,2573,True,1,12.493883333333333,"[9, 3, 2]","[9, 0, 1]",response,1,True,"[0, 1]","[0, 0, 0]",,"[5, 3, 4]",6438,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There are four triangles.,,"[0, 1]",9,1
True,0,2,"There is a star, but there is nothing besides a star.",There is a square.,1739,True,2,12.493883333333333,"[2, 4, 6]","[5, 0, 2]",response,0,True,"[1, 0]","[0, 0, 0]",,"[6, 8, 0]",5992,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There is a tick, but there is nothing besides a tick.",,"[0, 1]",9,1
True,1,3,9 + 6 = ?,There are four clubs.,1980,False,1,12.493883333333333,"[9, 9, 0]","[1, 9, 3]",filler,0,False,"[1, 0]","[3, 0, 0]",,"[15, 9, 6]",5663,0,,undefined,,exh-clausal,"[7, 0, 0]",1,,9 + 0 = ?,,"[1, 0]",9,0
False,1,3,1 + 5 = ?,There is a note.,2195,False,2,12.493883333333333,"[16, 9, 7]","[8, 1, 3]",filler,1,True,"[0, 1]","[7, 0, 0]",,"[6, 1, 5]",6496,1,,undefined,,exh-clausal,"[8, 0, 0]",1,,9 + 7 = ?,,"[0, 1]",9,0
True,1,0,There are four circles.,There are four ticks.,2304,True,1,12.493883333333333,"[7, 2, 5]","[2, 7, 0]",response,1,True,"[0, 1]","[0, 0, 0]",,"[7, 4, 8]",8051,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There are four circles.,,"[0, 1]",9,1
False,0,3,7 + 1 = ?,Some of the symbols are spades.,2446,False,0,12.493883333333333,"[13, 6, 7]","[3, 5, 4]",filler,1,False,"[0, 1]","[2, 0, 0]",,"[8, 7, 1]",6261,0,,undefined,,exh-clausal,"[3, 0, 0]",1,,6 + 7 = ?,,"[1, 0]",9,1
False,0,3,3 + 6 = ?,There are four diamonds.,1764,False,1,12.493883333333333,"[17, 9, 8]","[0, 7, 4]",response,0,True,"[1, 0]","[2, 0, 0]",,"[9, 3, 6]",6191,0,,undefined,,exh-clausal,"[4, 0, 0]",0,,9 + 8 = ?,,"[1, 0]",9,1
True,0,0,There are four spades.,There are four spades.,2524,True,1,12.493883333333333,"[3, 1, 9]","[3, 9, 8]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[3, 7, 9]",6415,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four spades.,,"[0, 1]",9,1
True,0,2,"There are four notes, but there are no more than four notes.",There are four squares.,2056,True,1,12.493883333333333,"[2, 6, 3]","[5, 0, 9]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[8, 5, 6]",7005,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four ticks, but there are no more than four ticks.",,"[0, 1]",9,1
True,0,2,"There is a circle, but there is nothing besides a circle.",There is a club.,1979,True,2,12.493883333333333,"[1, 7, 6]","[1, 5, 9]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[7, 3, 8]",7936,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There is a club, but there is nothing besides a club.",,"[1, 0]",9,0
True,0,0,There is a tick.,There is a diamond.,2097,True,2,12.493883333333333,"[2, 0, 6]","[0, 4, 6]",response,0,True,"[1, 0]","[0, 0, 0]",,"[2, 3, 4]",6792,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a tick.,,"[0, 1]",9,1
True,0,1,There is a star.,There is a club.,2371,True,2,12.493883333333333,"[1, 2, 8]","[1, 7, 5]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[6, 0, 2]",5650,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a club.,,"[1, 0]",9,0
False,1,3,2 + 4 = ?,Some of the symbols are clubs.,2437,False,0,12.493883333333333,"[12, 4, 8]","[1, 7, 0]",response,1,True,"[0, 1]","[3, 0, 0]",,"[6, 2, 4]",6303,1,,undefined,,exh-clausal,"[5, 0, 0]",1,,4 + 8 = ?,,"[0, 1]",9,0
False,0,3,4 + 6 = ?,Some of the symbols are spades.,4004,False,0,12.493883333333333,"[5, 1, 4]","[3, 5, 1]",filler,0,True,"[1, 0]","[1, 0, 0]",,"[10, 4, 6]",8532,0,,undefined,,exh-clausal,"[9, 0, 0]",1,,1 + 4 = ?,,"[1, 0]",9,1
True,1,2,"Some of the symbols are circles, but not all of them are circles.",Some of the symbols are ticks.,2742,True,0,12.493883333333333,"[7, 6, 5]","[2, 8, 4]",response,1,True,"[0, 1]","[0, 0, 0]",,"[7, 2, 4]",7593,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"Some of the symbols are circles, but not all of them are circles.",,"[1, 0]",9,0
True,0,0,Some of the symbols are circles.,Some of the symbols are stars.,2190,True,0,12.493883333333333,"[9, 0, 5]","[6, 1, 4]",response,0,True,"[1, 0]","[0, 0, 0]",,"[7, 5, 3]",7209,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are triangles.,,"[1, 0]",9,0
True,0,2,"Some of the symbols are notes, but not all of them are notes.",Some of the symbols are clubs.,2796,True,0,12.493883333333333,"[4, 9, 5]","[1, 0, 2]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[8, 5, 9]",7911,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"Some of the symbols are hearts, but not all of them are hearts.",,"[1, 0]",9,0
True,0,1,There are four ticks.,There are four triangles.,2238,True,1,12.493883333333333,"[9, 2, 8]","[9, 4, 2]",response,0,True,"[1, 0]","[0, 0, 0]",,"[2, 5, 4]",6241,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There are four triangles.,,"[1, 0]",9,0
True,0,0,There are four clubs.,There are four diamonds.,2518,True,1,12.493883333333333,"[0, 6, 9]","[0, 2, 3]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[1, 4, 0]",5936,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four diamonds.,,"[1, 0]",9,0
True,1,3,7 + 6 = ?,There is a heart.,2366,True,2,12.493883333333333,"[8, 2, 6]","[4, 6, 5]",response,1,True,"[0, 1]","[6, 0, 0]",,"[13, 7, 6]",6943,0,,undefined,,exh-clausal,"[3, 0, 0]",0,,2 + 6 = ?,,"[1, 0]",9,0
True,1,2,"There are four hearts, but there are no more than four hearts.",There are four squares.,2022,True,1,12.493883333333333,"[8, 3, 9]","[5, 9, 1]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[4, 0, 6]",7416,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four notes, but there are no more than four notes.",,"[1, 0]",9,0
True,0,3,0 + 1 = ?,There are four hearts.,2082,True,1,12.493883333333333,"[15, 8, 7]","[4, 6, 7]",response,0,True,"[1, 0]","[9, 0, 0]",,"[1, 0, 1]",5616,1,,undefined,,exh-clausal,"[7, 0, 0]",1,,8 + 7 = ?,,"[0, 1]",9,1
False,1,3,5 + 7 = ?,There is a spade.,2206,False,2,12.493883333333333,"[8, 7, 1]","[3, 4, 7]",filler,0,False,"[1, 0]","[8, 0, 0]",,"[12, 5, 7]",6647,1,,undefined,,exh-clausal,"[3, 0, 0]",1,,7 + 1 = ?,,"[0, 1]",9,0
True,0,2,"There are four clubs, but there are no more than four clubs.",There are four triangles.,2005,True,1,12.493883333333333,"[1, 0, 7]","[9, 1, 6]",response,0,True,"[1, 0]","[0, 0, 0]",,"[1, 7, 9]",6256,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four clubs, but there are no more than four clubs.",,"[1, 0]",9,0
True,1,1,Some of the symbols are notes.,Some of the symbols are spades.,2454,True,0,12.493883333333333,"[2, 4, 5]","[3, 7, 0]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[8, 3, 2]",8040,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are ticks.,,"[0, 1]",9,1
True,1,3,3 + 1 = ?,There is a heart.,1846,True,2,12.493883333333333,"[9, 0, 9]","[4, 1, 8]",response,1,True,"[0, 1]","[10, 0, 0]",,"[4, 3, 1]",6616,0,,undefined,,exh-clausal,"[9, 0, 0]",0,,0 + 9 = ?,,"[1, 0]",9,0
True,1,1,Some of the symbols are hearts.,Some of the symbols are hearts.,2137,True,0,12.493883333333333,"[2, 7, 5]","[4, 8, 3]",response,1,True,"[0, 1]","[0, 0, 0]",,"[4, 8, 7]",7600,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are ticks.,,"[0, 1]",9,1
True,1,2,"There are four circles, but there are no more than four circles.",There are four circles.,1908,True,1,12.493883333333333,"[5, 1, 8]","[7, 1, 5]",response,1,True,"[0, 1]","[0, 0, 0]",,"[7, 5, 9]",7744,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There are four squares, but there are no more than four squares.",,"[1, 0]",9,0
True,0,1,Some of the symbols are stars.,Some of the symbols are triangles.,2899,True,0,12.493883333333333,"[9, 1, 0]","[9, 8, 2]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[6, 5, 7]",6896,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are triangles.,,"[0, 1]",9,1
True,0,3,6 + 6 = ?,There is a diamond.,1798,True,2,12.493883333333333,"[8, 1, 7]","[0, 6, 7]",filler,0,True,"[1, 0]","[4, 0, 0]",,"[12, 6, 6]",5679,1,,undefined,,exh-clausal,"[1, 0, 0]",1,,1 + 7 = ?,,"[0, 1]",9,1
True,0,1,There is a star.,There is a note.,2028,True,2,12.493883333333333,"[7, 8, 6]","[8, 0, 5]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[6, 1, 0]",6064,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a circle.,,"[1, 0]",9,0
True,1,1,There is a tick.,There is a circle.,2204,True,2,12.493883333333333,"[3, 7, 9]","[7, 1, 9]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[2, 4, 0]",5976,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a spade.,,"[0, 1]",9,1
True,0,0,There is a triangle.,There is a tick.,1993,True,2,12.493883333333333,"[5, 9, 3]","[2, 0, 5]",response,0,True,"[1, 0]","[0, 0, 0]",,"[9, 8, 3]",6537,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a square.,,"[0, 1]",9,1
False,1,3,3 + 8 = ?,Some of the symbols are diamonds.,1986,False,0,12.493883333333333,"[7, 2, 5]","[0, 7, 5]",filler,1,True,"[0, 1]","[1, 0, 0]",,"[11, 3, 8]",5992,1,,undefined,,exh-clausal,"[3, 0, 0]",1,,2 + 5 = ?,,"[0, 1]",9,0
True,0,1,Some of the symbols are diamonds.,Some of the symbols are diamonds.,2574,True,0,12.493883333333333,"[5, 3, 0]","[0, 5, 6]",response,0,True,"[1, 0]","[0, 0, 0]",,"[0, 8, 5]",7377,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are squares.,,"[0, 1]",9,1
True,0,2,"There are four spades, but there are no more than four spades.",There are four stars.,1949,True,1,12.493883333333333,"[8, 3, 0]","[6, 9, 0]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[3, 8, 2]",7983,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four notes, but there are no more than four notes.",,"[0, 1]",9,1
True,0,0,Some of the symbols are stars.,Some of the symbols are hearts.,2285,True,0,12.493883333333333,"[1, 3, 6]","[4, 1, 2]",response,0,True,"[1, 0]","[0, 0, 0]",,"[6, 8, 9]",7201,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are clubs.,,"[1, 0]",9,0
,,,,,,,,18.588833333333334,,,,,,,,1,,,,,undefined,bot_check,,,,"[0, 'Susan']",,Susan,,10,
True,1,1,There is a diamond.,There is a triangle.,2753,True,2,18.588833333333334,"[2, 1, 9]","[9, 4, 3]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[0, 7, 2]",10165,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a tick.,,"[1, 0]",10,0
True,0,1,There are four notes.,There are four diamonds.,3530,True,1,18.588833333333334,"[4, 9, 3]","[0, 5, 8]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[8, 7, 6]",9926,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four hearts.,,"[1, 0]",10,0
False,1,3,4 + 1 = ?,There are four triangles.,3509,False,1,18.588833333333334,"[3, 1, 2]","[9, 5, 4]",filler,0,False,"[1, 0]","[8, 0, 0]",,"[5, 4, 1]",9511,1,,undefined,,exh-clausal,"[2, 0, 0]",1,,1 + 2 = ?,,"[0, 1]",10,0
True,1,3,7 + 9 = ?,There are four circles.,2699,False,1,18.588833333333334,"[13, 7, 6]","[7, 8, 1]",filler,0,False,"[1, 0]","[6, 0, 0]",,"[16, 7, 9]",10446,0,,undefined,,exh-clausal,"[4, 0, 0]",1,,7 + 6 = ?,,"[1, 0]",10,0
True,0,2,"There is a triangle, but there is nothing besides a triangle.",There is a star.,6215,True,2,18.588833333333334,"[4, 7, 6]","[6, 3, 2]",response,0,True,"[1, 0]","[0, 0, 0]",,"[9, 5, 1]",16181,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There is a heart, but there is nothing besides a heart.",,"[1, 0]",10,0
True,1,1,There are four spades.,There are four notes.,4606,True,1,18.588833333333334,"[1, 4, 9]","[8, 6, 0]",response,1,True,"[0, 1]","[0, 0, 0]",,"[3, 8, 7]",11041,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four clubs.,,"[1, 0]",10,0
False,0,3,6 + 5 = ?,Some of the symbols are stars.,3404,False,0,18.588833333333334,"[4, 1, 3]","[6, 5, 4]",response,0,True,"[1, 0]","[5, 0, 0]",,"[11, 6, 5]",9652,0,,undefined,,exh-clausal,"[9, 0, 0]",1,,1 + 3 = ?,,"[1, 0]",10,1
True,1,0,There is a spade.,There is a note.,6745,True,2,18.588833333333334,"[3, 5, 7]","[8, 1, 2]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[3, 0, 9]",13025,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a spade.,,"[1, 0]",10,0
True,1,1,There are four circles.,There are four ticks.,2932,True,1,18.588833333333334,"[0, 9, 4]","[2, 7, 8]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[7, 2, 5]",8893,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four diamonds.,,"[1, 0]",10,0
True,1,0,Some of the symbols are diamonds.,Some of the symbols are triangles.,5213,True,0,18.588833333333334,"[0, 9, 3]","[9, 4, 6]",response,1,True,"[0, 1]","[0, 0, 0]",,"[0, 4, 5]",17720,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are diamonds.,,"[1, 0]",10,0
True,0,3,1 + 3 = ?,There is a triangle.,3490,True,2,18.588833333333334,"[5, 2, 3]","[9, 5, 7]",response,0,True,"[1, 0]","[8, 0, 0]",,"[4, 1, 3]",10013,1,,undefined,,exh-clausal,"[2, 0, 0]",0,,2 + 3 = ?,,"[0, 1]",10,1
True,0,0,Some of the symbols are ticks.,Some of the symbols are diamonds.,5415,True,0,18.588833333333334,"[5, 0, 9]","[0, 5, 3]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[2, 0, 4]",12185,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are squares.,,"[0, 1]",10,1
True,1,0,There is a heart.,There is a circle.,2939,True,2,18.588833333333334,"[7, 5, 9]","[7, 9, 5]",response,1,True,"[0, 1]","[0, 0, 0]",,"[4, 6, 2]",8307,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a circle.,,"[0, 1]",10,1
True,1,0,There are four stars.,There are four stars.,3284,True,1,18.588833333333334,"[7, 8, 5]","[6, 2, 1]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[6, 9, 7]",8458,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four circles.,,"[0, 1]",10,1
True,0,2,"There are four clubs, but there are no more than four clubs.",There are four diamonds.,3124,True,1,18.588833333333334,"[7, 1, 9]","[0, 5, 2]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[1, 7, 4]",11977,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four circles, but there are no more than four circles.",,"[0, 1]",10,1
True,0,1,There is a club.,There is a circle.,2515,True,2,18.588833333333334,"[8, 0, 7]","[7, 5, 1]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[1, 7, 0]",8266,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a note.,,"[0, 1]",10,1
