goodPTChoice,response,goodPOChoice,pTChoice,response_rt,Answer.condition,primeStrength,trial_type,pOSymbols,slide_type,responseChoice,image,primeType,workerid,pTSymbols,audio,responseSymbols,responseSentence,pOChoice,slide_number,primeOShuffle,correctPChoices,correctPOChoice,btwncondition,Answer.time_in_minutes,correctPTChoice,pTSentence,pTwrongAnswer,pOwrongAnswer,block_rt,pOSentence,primeTShuffle
0,,0,0,1718,undefined,2,response,"[7, 1, 9]",,1,,1,7,"[2, 0, 4]",,"[0, 5, 9]",There are four diamonds.,0,,"[1, 0]",True,True,alternative,10.30205,True,There are six ticks.,"[0, 0, 0]","[0, 0, 0]",4449,There are six circles.,"[1, 0]"
0,,1,0,1494,undefined,2,filler,"[3, 6, 8]",,1,,1,7,"[0, 8, 9]",,"[2, 1, 3]",There are four ticks.,1,,"[0, 1]",True,True,alternative,10.30205,True,There are six diamonds.,"[0, 0, 0]","[0, 0, 0]",4093,There are six spades.,"[1, 0]"
0,,1,0,1014,undefined,1,response,"[6, 0, 4]",,1,,1,7,"[1, 3, 9]",,"[1, 9, 5]",There are four clubs.,1,,"[0, 1]",True,True,alternative,10.30205,True,There are four clubs.,"[0, 0, 0]","[0, 0, 0]",3776,There are four stars.,"[1, 0]"
0,,0,0,2432,undefined,2,response,"[2, 8, 6]",,1,,0,7,"[6, 3, 2]",,"[4, 6, 5]",Some of the symbols are hearts.,0,,"[1, 0]",True,True,alternative,10.30205,True,All of the symbols are stars.,"[0, 0, 0]","[0, 0, 0]",7952,All of the symbols are ticks.,"[1, 0]"
0,,0,1,1693,undefined,3,response,"[2, 0, 2]",,1,,2,7,"[9, 6, 3]",,"[5, 6, 4]",There is a square.,0,,"[1, 0]",False,True,alternative,10.30205,False,6 + 3 = ?,"[7, 0, 0]","[3, 0, 0]",4845,0 + 2 = ?,"[1, 0]"
0,,0,1,2350,undefined,1,filler,"[5, 3, 8]",,1,,0,7,"[4, 6, 7]",,"[8, 6, 7]",Some of the symbols are notes.,1,,"[1, 0]",False,False,alternative,10.30205,False,Some of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",8385,Some of the symbols are squares.,"[1, 0]"
1,,1,0,2043,undefined,3,response,"[6, 0, 6]",,1,,2,7,"[5, 5, 0]",,"[6, 7, 4]",There is a star.,1,,"[0, 1]",False,True,alternative,10.30205,False,5 + 0 = ?,"[7, 0, 0]","[8, 0, 0]",4451,0 + 6 = ?,"[0, 1]"
1,,0,1,1390,undefined,0,filler,"[3, 5, 4]",,0,,2,7,"[0, 9, 4]",,"[4, 3, 9]",There is a heart.,0,,"[1, 0]",True,True,alternative,10.30205,True,There is a diamond.,"[0, 0, 0]","[0, 0, 0]",7886,There is a spade.,"[0, 1]"
0,,0,0,1808,undefined,3,filler,"[5, 0, 5]",,1,,2,7,"[2, 1, 1]",,"[9, 6, 5]",There is a triangle.,1,,"[1, 0]",False,False,alternative,10.30205,True,1 + 1 = ?,"[6, 0, 0]","[9, 0, 0]",4703,0 + 5 = ?,"[1, 0]"
0,,1,0,1215,undefined,2,filler,"[0, 5, 1]",,1,,1,7,"[7, 5, 9]",,"[1, 6, 8]",There are four clubs.,1,,"[0, 1]",True,True,alternative,10.30205,True,There are six circles.,"[0, 0, 0]","[0, 0, 0]",3920,There are six diamonds.,"[1, 0]"
0,,1,0,2247,undefined,1,filler,"[3, 0, 5]",,1,,1,7,"[2, 9, 6]",,"[7, 5, 0]",There are four circles.,1,,"[0, 1]",True,True,alternative,10.30205,True,There are four ticks.,"[0, 0, 0]","[0, 0, 0]",5287,There are four spades.,"[1, 0]"
1,,0,0,1327,undefined,3,response,"[5, 3, 2]",,1,,0,7,"[8, 6, 2]",,"[1, 3, 8]",Some of the symbols are clubs.,1,,"[1, 0]",False,False,alternative,10.30205,False,6 + 2 = ?,"[5, 0, 0]","[3, 0, 0]",4568,3 + 2 = ?,"[0, 1]"
1,,0,1,2582,undefined,0,response,"[5, 4, 2]",,1,,1,7,"[0, 7, 5]",,"[9, 0, 8]",There are four triangles.,1,,"[1, 0]",False,False,alternative,10.30205,True,There are four diamonds.,"[0, 0, 0]","[0, 0, 0]",5695,There are four squares.,"[0, 1]"
1,,0,0,1150,undefined,1,response,"[0, 5, 1]",,1,,0,7,"[5, 4, 7]",,"[5, 8, 7]",Some of the symbols are squares.,1,,"[1, 0]",False,False,alternative,10.30205,False,Some of the symbols are squares.,"[0, 0, 0]","[0, 0, 0]",6942,Some of the symbols are diamonds.,"[0, 1]"
0,,0,1,1135,undefined,3,response,"[10, 7, 3]",,1,,0,7,"[15, 9, 6]",,"[2, 7, 0]",Some of the symbols are ticks.,0,,"[1, 0]",False,True,alternative,10.30205,False,9 + 6 = ?,"[7, 0, 0]","[1, 0, 0]",4977,7 + 3 = ?,"[1, 0]"
1,,1,0,1217,undefined,3,filler,"[14, 7, 7]",,1,,2,7,"[10, 8, 2]",,"[6, 8, 5]",There is a star.,1,,"[0, 1]",False,True,alternative,10.30205,False,8 + 2 = ?,"[6, 0, 0]","[2, 0, 0]",3677,7 + 7 = ?,"[0, 1]"
1,,1,1,1243,undefined,2,response,"[1, 9, 2]",,1,,0,7,"[3, 4, 9]",,"[0, 6, 5]",Some of the symbols are diamonds.,1,,"[0, 1]",True,True,alternative,10.30205,True,All of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",6304,All of the symbols are clubs.,"[0, 1]"
0,,1,0,1418,undefined,0,response,"[3, 4, 9]",,1,,2,7,"[2, 4, 0]",,"[3, 2, 4]",There is a spade.,1,,"[0, 1]",True,True,alternative,10.30205,True,There is a tick.,"[0, 0, 0]","[0, 0, 0]",5775,There is a spade.,"[1, 0]"
0,,0,1,2411,undefined,3,filler,"[8, 4, 4]",,1,,2,7,"[10, 1, 9]",,"[6, 4, 7]",There is a star.,0,,"[1, 0]",False,True,alternative,10.30205,False,1 + 9 = ?,"[7, 0, 0]","[0, 0, 0]",4832,4 + 4 = ?,"[1, 0]"
0,,0,0,1075,undefined,3,filler,"[5, 3, 2]",,1,,2,7,"[15, 7, 8]",,"[0, 4, 6]",There is a diamond.,1,,"[1, 0]",False,False,alternative,10.30205,True,7 + 8 = ?,"[9, 0, 0]","[2, 0, 0]",3973,3 + 2 = ?,"[1, 0]"
1,,0,1,1008,undefined,2,filler,"[9, 8, 5]",,1,,0,7,"[3, 4, 8]",,"[0, 4, 9]",Some of the symbols are diamonds.,1,,"[1, 0]",False,False,alternative,10.30205,True,All of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",6668,All of the symbols are triangles.,"[0, 1]"
1,,0,1,1295,undefined,1,response,"[8, 4, 1]",,1,,1,7,"[4, 5, 9]",,"[6, 9, 4]",There are four stars.,0,,"[1, 0]",True,True,alternative,10.30205,True,There are four hearts.,"[0, 0, 0]","[0, 0, 0]",4621,There are four notes.,"[0, 1]"
0,,1,0,1472,undefined,1,response,"[3, 5, 2]",,1,,2,7,"[9, 0, 2]",,"[1, 7, 3]",There is a club.,1,,"[0, 1]",True,True,alternative,10.30205,True,There is a triangle.,"[0, 0, 0]","[0, 0, 0]",4176,There is a spade.,"[1, 0]"
0,,1,1,2367,undefined,3,filler,"[9, 3, 6]",,1,,0,7,"[6, 3, 3]",,"[0, 3, 4]",Some of the symbols are diamonds.,0,,"[0, 1]",False,False,alternative,10.30205,False,3 + 3 = ?,"[5, 0, 0]","[6, 0, 0]",5438,3 + 6 = ?,"[1, 0]"
0,,1,0,1249,undefined,1,filler,"[1, 8, 6]",,1,,2,7,"[5, 6, 8]",,"[1, 8, 4]",There is a club.,1,,"[0, 1]",True,True,alternative,10.30205,True,There is a square.,"[0, 0, 0]","[0, 0, 0]",6723,There is a club.,"[1, 0]"
1,,1,0,916,undefined,1,filler,"[6, 8, 5]",,1,,0,7,"[2, 3, 9]",,"[6, 0, 4]",Some of the symbols are stars.,0,,"[0, 1]",False,False,alternative,10.30205,False,Some of the symbols are ticks.,"[0, 0, 0]","[0, 0, 0]",5006,Some of the symbols are stars.,"[0, 1]"
0,,1,0,1003,undefined,0,filler,"[1, 7, 4]",,1,,2,7,"[9, 2, 4]",,"[7, 5, 8]",There is a circle.,1,,"[0, 1]",True,True,alternative,10.30205,True,There is a triangle.,"[0, 0, 0]","[0, 0, 0]",8321,There is a club.,"[1, 0]"
0,,0,0,1822,undefined,2,response,"[2, 3, 0]",,1,,2,7,"[7, 0, 2]",,"[9, 0, 6]",There is a triangle.,0,,"[1, 0]",True,True,alternative,10.30205,True,There is a circle and a diamond.,"[0, 0, 0]","[0, 0, 0]",6256,There is a tick and a spade.,"[1, 0]"
0,,1,0,1457,undefined,0,filler,"[2, 1, 6]",,1,,2,7,"[0, 1, 6]",,"[5, 7, 9]",There is a square.,1,,"[0, 1]",True,True,alternative,10.30205,True,There is a diamond.,"[0, 0, 0]","[0, 0, 0]",6176,There is a tick.,"[1, 0]"
0,,1,0,1664,undefined,3,response,"[9, 0, 9]",,1,,1,7,"[7, 1, 6]",,"[9, 0, 4]",There are four triangles.,1,,"[0, 1]",True,True,alternative,10.30205,True,1 + 6 = ?,"[2, 0, 0]","[7, 0, 0]",4384,0 + 9 = ?,"[1, 0]"
0,,1,0,958,undefined,0,response,"[8, 7, 1]",,1,,1,7,"[2, 7, 9]",,"[2, 4, 9]",There are four ticks.,1,,"[0, 1]",True,True,alternative,10.30205,True,There are four ticks.,"[0, 0, 0]","[0, 0, 0]",4608,There are four notes.,"[1, 0]"
1,,1,1,1692,undefined,1,filler,"[7, 8, 6]",,1,,2,7,"[1, 3, 6]",,"[1, 7, 0]",There is a club.,1,,"[0, 1]",True,True,alternative,10.30205,True,There is a club.,"[0, 0, 0]","[0, 0, 0]",4460,There is a circle.,"[0, 1]"
1,,0,1,1786,undefined,0,response,"[6, 2, 5]",,1,,0,7,"[1, 8, 5]",,"[1, 9, 8]",Some of the symbols are clubs.,1,,"[1, 0]",False,False,alternative,10.30205,True,Some of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",6859,Some of the symbols are stars.,"[0, 1]"
0,,1,0,1529,undefined,1,response,"[0, 7, 9]",,1,,1,7,"[4, 3, 7]",,"[4, 6, 8]",There are four hearts.,1,,"[0, 1]",True,True,alternative,10.30205,True,There are four hearts.,"[0, 0, 0]","[0, 0, 0]",5939,There are four diamonds.,"[1, 0]"
0,,0,0,2082,undefined,0,filler,"[6, 2, 8]",,1,,1,7,"[1, 7, 4]",,"[7, 9, 6]",There are four circles.,0,,"[1, 0]",True,True,alternative,10.30205,True,There are four clubs.,"[0, 0, 0]","[0, 0, 0]",5699,There are four stars.,"[1, 0]"
0,,1,0,3135,undefined,1,response,"[7, 1, 2]",,1,,1,7,"[1, 6, 9]",,"[8, 5, 6]",There are four notes.,1,,"[0, 1]",True,True,alternative,10.30205,True,There are four clubs.,"[0, 0, 0]","[0, 0, 0]",5837,There are four circles.,"[1, 0]"
1,,1,0,1036,undefined,1,response,"[9, 0, 5]",,1,,0,7,"[0, 5, 1]",,"[9, 8, 2]",Some of the symbols are triangles.,0,,"[0, 1]",False,False,alternative,10.30205,False,Some of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",4594,Some of the symbols are triangles.,"[0, 1]"
0,,0,0,1705,undefined,3,filler,"[11, 2, 9]",,1,,0,7,"[6, 3, 3]",,"[6, 1, 5]",Some of the symbols are stars.,1,,"[1, 0]",False,False,alternative,10.30205,True,3 + 3 = ?,"[5, 0, 0]","[1, 0, 0]",5692,2 + 9 = ?,"[1, 0]"
0,,0,0,1061,undefined,3,filler,"[1, 0, 1]",,1,,0,7,"[14, 6, 8]",,"[2, 6, 4]",Some of the symbols are ticks.,1,,"[1, 0]",False,False,alternative,10.30205,True,6 + 8 = ?,"[0, 0, 0]","[6, 0, 0]",6858,0 + 1 = ?,"[1, 0]"
0,,1,0,974,undefined,0,filler,"[2, 1, 9]",,1,,0,7,"[8, 0, 9]",,"[6, 3, 1]",Some of the symbols are stars.,1,,"[0, 1]",True,True,alternative,10.30205,True,Some of the symbols are notes.,"[0, 0, 0]","[0, 0, 0]",4422,Some of the symbols are ticks.,"[1, 0]"
1,,1,0,1119,undefined,1,filler,"[0, 5, 6]",,1,,0,7,"[6, 3, 4]",,"[2, 6, 8]",Some of the symbols are ticks.,0,,"[0, 1]",False,False,alternative,10.30205,False,Some of the symbols are stars.,"[0, 0, 0]","[0, 0, 0]",5600,Some of the symbols are diamonds.,"[0, 1]"
1,,1,1,1143,undefined,3,response,"[13, 4, 9]",,1,,0,7,"[15, 8, 7]",,"[2, 9, 4]",Some of the symbols are ticks.,0,,"[0, 1]",False,False,alternative,10.30205,True,8 + 7 = ?,"[1, 0, 0]","[4, 0, 0]",4975,4 + 9 = ?,"[0, 1]"
1,,0,1,1869,undefined,1,response,"[2, 4, 0]",,1,,2,7,"[4, 8, 6]",,"[5, 8, 1]",There is a square.,0,,"[1, 0]",True,True,alternative,10.30205,True,There is a heart.,"[0, 0, 0]","[0, 0, 0]",4878,There is a tick.,"[0, 1]"
0,,1,0,1081,undefined,2,filler,"[5, 1, 4]",,1,,1,7,"[7, 1, 2]",,"[3, 5, 7]",There are four spades.,1,,"[0, 1]",True,True,alternative,10.30205,True,There are six circles.,"[0, 0, 0]","[0, 0, 0]",4066,There are six squares.,"[1, 0]"
1,,0,1,1805,undefined,0,response,"[8, 2, 6]",,1,,2,7,"[2, 5, 7]",,"[6, 1, 5]",There is a star.,0,,"[1, 0]",True,True,alternative,10.30205,True,There is a tick.,"[0, 0, 0]","[0, 0, 0]",5727,There is a note.,"[0, 1]"
1,,1,1,2079,undefined,3,response,"[3, 1, 2]",,1,,1,7,"[5, 5, 0]",,"[2, 8, 6]",There are four ticks.,0,,"[0, 1]",False,False,alternative,10.30205,True,5 + 0 = ?,"[7, 0, 0]","[4, 0, 0]",5742,1 + 2 = ?,"[0, 1]"
1,,1,1,2295,undefined,2,response,"[5, 3, 2]",,1,,1,7,"[2, 4, 1]",,"[3, 7, 1]",There are four spades.,1,,"[0, 1]",True,True,alternative,10.30205,True,There are six ticks.,"[0, 0, 0]","[0, 0, 0]",6011,There are six squares.,"[0, 1]"
1,,0,1,1141,undefined,0,response,"[1, 8, 3]",,1,,0,7,"[3, 0, 7]",,"[1, 5, 0]",Some of the symbols are clubs.,0,,"[1, 0]",True,True,alternative,10.30205,True,Some of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",12170,Some of the symbols are clubs.,"[0, 1]"
0,,1,0,989,undefined,1,response,"[3, 1, 7]",,1,,2,7,"[7, 1, 9]",,"[9, 5, 0]",There is a triangle.,1,,"[0, 1]",True,True,alternative,10.30205,True,There is a circle.,"[0, 0, 0]","[0, 0, 0]",4840,There is a spade.,"[1, 0]"
1,,0,1,1360,undefined,0,response,"[1, 7, 4]",,1,,1,7,"[9, 4, 0]",,"[8, 2, 6]",There are four notes.,0,,"[1, 0]",True,True,alternative,10.30205,True,There are four triangles.,"[0, 0, 0]","[0, 0, 0]",4995,There are four clubs.,"[0, 1]"
1,,1,1,1729,undefined,0,response,"[9, 1, 3]",,1,,1,7,"[4, 8, 6]",,"[6, 3, 5]",There are four stars.,1,,"[0, 1]",True,True,alternative,10.30205,True,There are four hearts.,"[0, 0, 0]","[0, 0, 0]",4735,There are four triangles.,"[0, 1]"
0,,1,0,2846,undefined,0,response,"[7, 5, 4]",,1,,2,7,"[1, 6, 7]",,"[5, 6, 0]",There is a square.,1,,"[0, 1]",True,True,alternative,10.30205,True,There is a club.,"[0, 0, 0]","[0, 0, 0]",10204,There is a circle.,"[1, 0]"
0,,0,0,3825,undefined,0,response,"[0, 1, 8]",,1,,2,7,"[2, 9, 5]",,"[6, 1, 9]",There is a star.,0,,"[1, 0]",True,True,alternative,10.30205,True,There is a tick.,"[0, 0, 0]","[0, 0, 0]",8865,There is a diamond.,"[1, 0]"
1,,1,1,1082,undefined,3,response,"[11, 9, 2]",,1,,0,7,"[9, 6, 3]",,"[3, 6, 5]",Some of the symbols are spades.,0,,"[0, 1]",False,False,alternative,10.30205,True,6 + 3 = ?,"[5, 0, 0]","[6, 0, 0]",4252,9 + 2 = ?,"[0, 1]"
0,,0,0,1181,undefined,2,response,"[6, 9, 7]",,1,,2,7,"[3, 0, 8]",,"[3, 1, 6]",There is a spade.,0,,"[1, 0]",True,True,alternative,10.30205,True,There is a spade and a diamond.,"[0, 0, 0]","[0, 0, 0]",5281,There is a star and a triangle.,"[1, 0]"
1,,1,0,1294,undefined,3,response,"[5, 3, 2]",,1,,1,7,"[11, 5, 6]",,"[0, 5, 3]",There are four diamonds.,1,,"[0, 1]",False,True,alternative,10.30205,False,5 + 6 = ?,"[4, 0, 0]","[0, 0, 0]",4175,3 + 2 = ?,"[0, 1]"
0,,1,0,1082,undefined,0,filler,"[0, 5, 3]",,1,,2,7,"[0, 7, 6]",,"[5, 8, 6]",There is a square.,1,,"[0, 1]",True,True,alternative,10.30205,True,There is a diamond.,"[0, 0, 0]","[0, 0, 0]",5679,There is a diamond.,"[1, 0]"
1,,0,1,1262,undefined,1,filler,"[0, 1, 9]",,1,,1,7,"[9, 6, 0]",,"[6, 0, 5]",There are four stars.,0,,"[1, 0]",True,True,alternative,10.30205,True,There are four triangles.,"[0, 0, 0]","[0, 0, 0]",4654,There are four diamonds.,"[0, 1]"
1,,0,1,1873,undefined,2,filler,"[8, 7, 9]",,1,,2,7,"[5, 1, 3]",,"[2, 6, 9]",There is a tick.,0,,"[1, 0]",True,True,alternative,10.30205,True,There is a square and a club.,"[0, 0, 0]","[0, 0, 0]",6834,There is a note and a circle.,"[0, 1]"
0,,0,0,963,undefined,3,response,"[6, 5, 1]",,1,,1,7,"[10, 5, 5]",,"[9, 7, 8]",There are four triangles.,1,,"[1, 0]",False,False,alternative,10.30205,True,5 + 5 = ?,"[5, 0, 0]","[7, 0, 0]",3280,5 + 1 = ?,"[1, 0]"
1,,1,1,1615,undefined,3,filler,"[6, 3, 3]",,1,,1,7,"[3, 1, 2]",,"[5, 2, 9]",There are four squares.,0,,"[0, 1]",False,False,alternative,10.30205,True,1 + 2 = ?,"[4, 0, 0]","[4, 0, 0]",4989,3 + 3 = ?,"[0, 1]"
1,,1,1,1181,undefined,1,filler,"[5, 6, 7]",,1,,1,7,"[3, 1, 9]",,"[1, 8, 3]",There are four clubs.,1,,"[0, 1]",True,True,alternative,10.30205,True,There are four spades.,"[0, 0, 0]","[0, 0, 0]",5262,There are four squares.,"[0, 1]"
1,,0,1,1277,undefined,2,filler,"[3, 1, 2]",,1,,1,7,"[4, 5, 7]",,"[5, 6, 1]",There are four squares.,0,,"[1, 0]",True,True,alternative,10.30205,True,There are six hearts.,"[0, 0, 0]","[0, 0, 0]",4383,There are six spades.,"[0, 1]"
0,,1,0,1295,undefined,2,response,"[7, 9, 8]",,1,,0,7,"[9, 3, 1]",,"[5, 6, 7]",Some of the symbols are squares.,1,,"[0, 1]",True,True,alternative,10.30205,True,All of the symbols are triangles.,"[0, 0, 0]","[0, 0, 0]",5519,All of the symbols are circles.,"[1, 0]"
0,,1,0,1105,undefined,2,response,"[5, 3, 1]",,1,,0,7,"[8, 0, 5]",,"[0, 2, 9]",Some of the symbols are diamonds.,1,,"[0, 1]",True,True,alternative,10.30205,True,All of the symbols are notes.,"[0, 0, 0]","[0, 0, 0]",5812,All of the symbols are squares.,"[1, 0]"
1,,0,1,1204,undefined,0,filler,"[3, 5, 4]",,1,,1,7,"[4, 9, 6]",,"[2, 7, 3]",There are four ticks.,0,,"[1, 0]",True,True,alternative,10.30205,True,There are four hearts.,"[0, 0, 0]","[0, 0, 0]",4178,There are four spades.,"[0, 1]"
0,,0,0,967,undefined,0,filler,"[9, 4, 1]",,1,,0,7,"[5, 0, 1]",,"[4, 9, 6]",Some of the symbols are hearts.,0,,"[1, 0]",True,True,alternative,10.30205,True,Some of the symbols are squares.,"[0, 0, 0]","[0, 0, 0]",5658,Some of the symbols are triangles.,"[1, 0]"
0,,0,0,1999,undefined,3,response,"[6, 4, 2]",,1,,2,7,"[9, 6, 3]",,"[8, 3, 4]",There is a note.,1,,"[1, 0]",False,False,alternative,10.30205,True,6 + 3 = ?,"[1, 0, 0]","[4, 0, 0]",5457,4 + 2 = ?,"[1, 0]"
0,,0,0,1932,undefined,0,filler,"[7, 8, 1]",,1,,0,7,"[7, 6, 1]",,"[6, 3, 7]",Some of the symbols are stars.,0,,"[1, 0]",True,True,alternative,10.30205,True,Some of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",5597,Some of the symbols are circles.,"[1, 0]"
1,,0,1,2682,undefined,1,response,"[2, 3, 5]",,1,,2,7,"[5, 6, 9]",,"[0, 5, 6]",There is a diamond.,0,,"[1, 0]",True,True,alternative,10.30205,True,There is a square.,"[0, 0, 0]","[0, 0, 0]",5456,There is a tick.,"[0, 1]"
1,,0,0,1153,undefined,3,filler,"[16, 8, 8]",,1,,0,7,"[8, 0, 8]",,"[0, 4, 9]",Some of the symbols are diamonds.,1,,"[1, 0]",False,False,alternative,10.30205,False,0 + 8 = ?,"[4, 0, 0]","[6, 0, 0]",4304,8 + 8 = ?,"[0, 1]"
1,,1,0,1034,undefined,1,response,"[5, 4, 2]",,1,,0,7,"[5, 1, 3]",,"[4, 2, 0]",Some of the symbols are hearts.,0,,"[0, 1]",False,False,alternative,10.30205,False,Some of the symbols are squares.,"[0, 0, 0]","[0, 0, 0]",5534,Some of the symbols are squares.,"[0, 1]"
0,,1,0,2352,undefined,2,filler,"[1, 6, 8]",,1,,0,7,"[7, 2, 5]",,"[7, 8, 6]",Some of the symbols are circles.,1,,"[0, 1]",True,True,alternative,10.30205,True,All of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",7135,All of the symbols are clubs.,"[1, 0]"
1,,1,1,1218,undefined,0,filler,"[9, 1, 6]",,1,,1,7,"[8, 2, 9]",,"[1, 3, 7]",There are four clubs.,1,,"[0, 1]",True,True,alternative,10.30205,True,There are four notes.,"[0, 0, 0]","[0, 0, 0]",3918,There are four triangles.,"[0, 1]"
1,,0,1,1599,undefined,2,response,"[1, 9, 3]",,1,,1,7,"[5, 7, 2]",,"[0, 9, 7]",There are four diamonds.,0,,"[1, 0]",True,True,alternative,10.30205,True,There are six squares.,"[0, 0, 0]","[0, 0, 0]",4112,There are six clubs.,"[0, 1]"
0,,0,0,2201,undefined,2,response,"[5, 4, 7]",,1,,2,7,"[3, 1, 0]",,"[5, 8, 2]",There is a square.,0,,"[1, 0]",True,True,alternative,10.30205,True,There is a spade and a club.,"[0, 0, 0]","[0, 0, 0]",6368,There is a square and a heart.,"[1, 0]"
0,,0,0,1484,undefined,3,response,"[16, 8, 8]",,1,,2,7,"[7, 3, 4]",,"[6, 8, 1]",There is a star.,1,,"[1, 0]",False,False,alternative,10.30205,True,3 + 4 = ?,"[9, 0, 0]","[1, 0, 0]",4226,8 + 8 = ?,"[1, 0]"
1,,0,0,1793,undefined,3,filler,"[7, 4, 3]",,1,,1,7,"[6, 2, 4]",,"[1, 4, 8]",There are four clubs.,1,,"[1, 0]",False,False,alternative,10.30205,False,2 + 4 = ?,"[8, 0, 0]","[4, 0, 0]",5200,4 + 3 = ?,"[0, 1]"
1,,1,1,2014,undefined,2,response,"[4, 8, 6]",,1,,2,7,"[6, 7, 1]",,"[3, 5, 9]",There is a spade.,1,,"[0, 1]",True,True,alternative,10.30205,True,There is a star and a circle.,"[0, 0, 0]","[0, 0, 0]",6157,There is a heart and a note.,"[0, 1]"
1,,0,1,1458,undefined,0,response,"[4, 5, 7]",,1,,0,7,"[0, 1, 4]",,"[2, 6, 7]",Some of the symbols are ticks.,0,,"[1, 0]",True,True,alternative,10.30205,True,Some of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",8563,Some of the symbols are hearts.,"[0, 1]"
0,,0,0,1006,undefined,1,filler,"[9, 0, 5]",,1,,2,7,"[5, 0, 7]",,"[5, 1, 2]",There is a square.,0,,"[1, 0]",True,True,alternative,10.30205,True,There is a square.,"[0, 0, 0]","[0, 0, 0]",4155,There is a triangle.,"[1, 0]"
0,,0,0,1220,undefined,2,filler,"[0, 8, 5]",,1,,0,7,"[8, 5, 4]",,"[8, 0, 4]",Some of the symbols are notes.,0,,"[1, 0]",True,True,alternative,10.30205,True,All of the symbols are notes.,"[0, 0, 0]","[0, 0, 0]",4006,All of the symbols are diamonds.,"[1, 0]"
1,,1,1,1047,undefined,2,filler,"[8, 4, 0]",,1,,2,7,"[6, 8, 3]",,"[5, 6, 2]",There is a square.,1,,"[0, 1]",True,True,alternative,10.30205,True,There is a star and a note.,"[0, 0, 0]","[0, 0, 0]",4554,There is a note and a heart.,"[0, 1]"
1,,1,1,1807,undefined,0,filler,"[5, 6, 1]",,1,,0,7,"[6, 7, 0]",,"[4, 7, 8]",Some of the symbols are hearts.,1,,"[0, 1]",True,True,alternative,10.30205,True,Some of the symbols are stars.,"[0, 0, 0]","[0, 0, 0]",8574,Some of the symbols are squares.,"[0, 1]"
0,,0,0,1070,undefined,1,filler,"[9, 6, 5]",,1,,2,7,"[1, 8, 5]",,"[0, 4, 3]",There is a diamond.,0,,"[1, 0]",True,True,alternative,10.30205,True,There is a club.,"[0, 0, 0]","[0, 0, 0]",3919,There is a triangle.,"[1, 0]"
1,,1,1,1421,undefined,2,filler,"[8, 5, 6]",,1,,2,7,"[5, 6, 7]",,"[2, 9, 6]",There is a tick.,1,,"[0, 1]",True,True,alternative,10.30205,True,There is a square and a star.,"[0, 0, 0]","[0, 0, 0]",7664,There is a note and a square.,"[0, 1]"
1,,1,1,1086,undefined,3,filler,"[5, 1, 4]",,1,,1,7,"[3, 0, 3]",,"[7, 6, 9]",There are four circles.,0,,"[0, 1]",False,False,alternative,10.30205,True,0 + 3 = ?,"[8, 0, 0]","[2, 0, 0]",3919,1 + 4 = ?,"[0, 1]"
1,,1,1,1779,undefined,2,response,"[9, 6, 8]",,1,,1,7,"[0, 4, 5]",,"[1, 7, 2]",There are four clubs.,1,,"[0, 1]",True,True,alternative,10.30205,True,There are six diamonds.,"[0, 0, 0]","[0, 0, 0]",4288,There are six triangles.,"[0, 1]"
1,,0,1,1285,undefined,1,filler,"[9, 6, 2]",,1,,1,7,"[5, 1, 3]",,"[0, 6, 5]",There are four diamonds.,0,,"[1, 0]",True,True,alternative,10.30205,True,There are four squares.,"[0, 0, 0]","[0, 0, 0]",4143,There are four triangles.,"[0, 1]"
0,,1,0,1324,undefined,1,response,"[0, 5, 6]",,1,,0,7,"[7, 1, 4]",,"[0, 3, 5]",Some of the symbols are diamonds.,1,,"[0, 1]",True,True,alternative,10.30205,True,Some of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",6145,Some of the symbols are diamonds.,"[1, 0]"
0,,1,1,1245,undefined,3,filler,"[5, 0, 5]",,1,,1,7,"[8, 8, 0]",,"[5, 1, 4]",There are four squares.,0,,"[0, 1]",False,False,alternative,10.30205,False,8 + 0 = ?,"[4, 0, 0]","[9, 0, 0]",3934,0 + 5 = ?,"[1, 0]"
1,,0,0,932,undefined,1,filler,"[3, 9, 1]",,1,,0,7,"[6, 1, 4]",,"[5, 6, 7]",Some of the symbols are squares.,1,,"[1, 0]",False,False,alternative,10.30205,False,Some of the symbols are stars.,"[0, 0, 0]","[0, 0, 0]",6675,Some of the symbols are spades.,"[0, 1]"
,"[0, 'Elizabeth']",,,,undefined,,,,bot_check,,Elizabeth,,8,,,,,,1,,,,,8.122966666666667,,,,,,,
1,,1,0,2136,undefined,3,response,"[8, 0, 8]",,0,,2,8,"[5, 4, 1]",,"[4, 1, 5]",There is a heart.,1,,"[0, 1]",False,True,alternative,8.122966666666667,False,4 + 1 = ?,"[0, 0, 0]","[1, 0, 0]",6334,0 + 8 = ?,"[0, 1]"
